Event date,Day,Action,Protester,State/target,Agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,Org strength: dissidents,Org. strength: regime,Source,Story date,No event found
13-May-82,Thu,bomb-nd,teenagers,military,police,Molotov cocktails thrown at state buildings,Poland,Wolomin,freedom,13/12/1981,,21,0,0,0,Y,0,0,0,20000,1956000,Reuters,13/05/1982,
13-May-82,Thu,strike,Solidarity,military,,work stoppage at noon in country,Poland,Poland,freedom,13/12/1982,12:00-12:15,30001,0,0,0,N,0,0,0,14000000,1956000,Reuters,13/05/1982,
13-May-82,Thu,demonstration,Solidarity,military,police,demonstrators clash with police,Poland,Cracow,freedom,13/12/1981,19:30-20:30,10000,161,101,0,Y,30001,0,0,14000000,1956000,Reuters,13/05/1982,
13-May-82,Thu,riot,teenagers,military,police,teenagers taunt riot police; are attacked,Poland,Warsaw,freedom,13/12/1981,16:00-17:00,200,51,21,0,Y,3001,0,0,20000,1956000,Reuters,13/05/1982,
13-May-82,Thu,demonstration,students,military,,students march out of school,Poland,Poznan,freedom,13/12/1981,12:00-12:15,150,0,0,0,N,0,0,0,14000000,1956000,BBC,15/05/1982,
13-May-82,Thu,demonstration,students,military,university,students march out of school,Poland,Lodz,freedom,13/12/1981,12:00-12:15,150,0,0,0,N,0,0,0,14000000,1956000,BBC,15/05/1982,
13-May-82,Thu,demonstration,students,military,university,students disrupt classes,Poland,Lodz,freedom,13/12/1981,12:00-12:15,30,0,0,0,N,0,0,0,14000000,1956000,BBC,15/05/1982,
13-May-82,Thu,demonstration,students,military,university,students disrupt classes at Fine Arts college,Poland,Lodz,freedom,13/12/1981,12:00-12:15,3,0,0,0,N,0,0,0,14000000,1956000,BBC,15/05/1982,
14-May-82,Fri,arrest,Solidarity,military,police,arrested for printing leaflets,Poland,Wroclaw,repression,13/12/1981,,9,9,0,0,N,0,0,0,14000000,1956000,BBC,15/05/1982,
14-May-82,Fri,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,114,0,0,0,N,0,0,0,14000000,1956000,Reuters,15/05/1982,
14-May-82,Fri,confiscation,Solidarity,military,police,confiscate 2 printing presses,Poland,Belchatow,repression,13/12/1981,,21,14,0,0,N,301,0,0,14000000,1956000,BBC,14/05/1982,
14-May-82,Fri,arrest,Solidarity,military,police,drivers in demonstrations lose licenses,Poland,Poland,repression,13/12/1981,,226,226,0,0,N,301,0,0,14000000,1956000,BBC,17/05/1982,
15-May-82,Sat,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,114,0,0,0,N,0,0,0,14000000,1956000,Reuters,15/05/1982,
15-May-82,Sat,confiscation,Solidarity,military,police,confiscate printing press for leaflets,Poland,Piotrkow Trybunalski,repression,13/12/1981,,21,3,0,0,N,301,0,0,14000000,1956000,BBC,17/05/1982,
15-May-82,Sat,dismissed,Solidarity,military,schools,administrative workers/teachers fired on loyalty oath,Poland,Poland,repression,13/12/1981,,152,0,0,0,N,0,0,0,14000000,1956000,Reuters,21/09/1982,
15-May-82,Sat,exit,Solidarity,military,,left Poland because of martial law & Solidarity ban,Poland,Poland,freedom,13/12/1981,,66,0,0,0,N,0,0,0,14000000,1956000,Reuters,05/08/1983,
16-May-82,Sun,mobilization,Solidarity,military,,"Radio Solidarity broadcasts, announces ICC",Poland,Warsaw,freedom,13/12/1981,20:00-20:01,301,0,0,0,N,0,0,0,14000000,1956000,Reuters,16/05/1982,
16-May-82,Sun,repression,Solidarity,military,radio,state jams Radio Solidarity,Poland,Warsaw,repression,13/12/1981,20:01-20:08,31,0,0,0,N,301,0,0,14000000,1956000,Reuters,16/05/1982,
17-May-82,Mon,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,14,0,0,0,N,0,0,0,14000000,1956000,Reuters,19/05/1982,
18-May-82,Tue,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,14,0,0,0,N,0,0,0,14000000,1956000,Reuters,19/05/1982,
19-May-82,Wed,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,14,0,0,0,N,0,0,0,14000000,1956000,Reuters,19/05/1982,
19-May-82,Wed,petition,Solidarity,military,court,Solidarity official speaks out against internment,Poland,Warsaw,freedom,13/12/1981,,1,0,0,0,N,0,0,0,14000000,1956000,Reuters,19/05/1982,
20-May-82,Thu,petition,Solidarity,military,prison,Kuron from prison calls for defiance,Poland,Bialoleka,freedom,13/12/1981,,1,0,0,0,N,0,0,0,14000000,1956000,Reuters,20/05/1982,
20-May-82,Thu,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,14,0,0,0,N,0,0,0,14000000,1956000,Reuters,21/05/1982,
21-May-82,Fri,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,4,0,0,0,N,0,0,0,14000000,1956000,Reuters,21/05/1982,
21-May-82,Fri,trial,Solidarity,military,court,1 sentenced to 3 yrs. for leaflets,Poland,Kancjuga,repression,13/12/1981,,0,1,0,0,N,0,0,0,14000000,1956000,Reuters,21/05/1982,
21-May-82,Fri,trial,Solidarity,military,court,2 sentenced to 5 yrs for leaflets,Poland,Warsaw,repression,13/12/1981,,0,2,0,0,N,0,0,0,14000000,1956000,Reuters,21/05/1982,
21-May-82,Fri,trial,Solidarity,military,court,5 sentenced to 5 yrs for leaflets,Poland,Wroclaw,repression,13/12/1981,,0,5,0,0,N,0,0,0,14000000,1956000,Reuters,21/05/1982,
22-May-82,Sat,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,4,0,0,0,N,0,0,0,14000000,1956000,Reuters,21/05/1982,
23-May-82,Sun,accede,Solidarity,military,prison,release Jan Lipski for medical treatment,Poland,Bialoleka,accede,13/12/1981,,0,0,0,0,N,0,0,0,14000000,1956000,Reuters,23/05/1982,
24-May-82,Mon,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,4,0,0,0,N,0,0,0,14000000,1956000,Reuters,27/05/1982,
25-May-82,Tue,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,4,0,0,0,N,0,0,0,14000000,1956000,Reuters,27/05/1982,
26-May-82,Wed,mobilization,Solidarity,military,,leaflet says write letters to military in June,Poland,Warsaw,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1956000,Reuters,26/05/1982,
26-May-82,Wed,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,4,0,0,0,N,0,0,0,14000000,1956000,Reuters,27/05/1982,
26-May-82,Wed,repression,Solidarity,military,police,"asked for ID card, man runs, is shot",Poland,Warsaw,freedom,13/12/1981,20:00,1,1,1,0,N,21,0,0,14000000,1956000,Reuters,28/05/1982,
27-May-82,Thu,hunger strike,Solidarity,military,prison,hunger strike for restoring Solidarity,Poland,Bialoleka,freedom,13/12/1981,,4,0,0,0,N,0,0,0,14000000,1956000,Reuters,27/05/1982,
28-May-82,Fri,demonstration,Church,military,police,march by cross on anniv. of Wyszynski death,Poland,Warsaw,freedom,13/12/1981,16:00+,1001,0,0,0,N,301,0,0,20000000,1956000,Reuters,28/05/1982,
28-May-82,Fri,symbolic,Church,military,police,candles placed around flower cross,Poland,Warsaw,freedom,13/12/1981,12:00-18:00,36,0,0,0,N,0,0,0,20000000,1956000,Reuters,28/05/1982,
29-May-82,Sat,petition,Solidarity,military,,Walesa offers strike moratorium thru ILO,Poland,Poland,freedom,13/12/1981,,1,0,0,0,N,0,0,0,14000000,1956000,Reuters,29/05/1982,
30-May-82,Sun,petition,Church,military,,Pope calls for end of martial law,Poland,UK,freedom,13/12/1981,,1,0,0,0,N,0,0,0,20000000,1956000,Reuters,30/05/1982,
30-May-82,Sun,petition,Church,military,,Archbishop condems internments,Poland,Katowice,freedom,13/12/1981,,1,0,0,0,N,0,0,0,20000000,1956000,Reuters,31/05/1982,
30-May-82,Sun,mobilization,Solidarity,military,,Radio Solidarity says prepare general strike,Poland,Warsaw,freedom,13/12/1981,20:00-20:08,301,0,0,0,N,0,0,0,14000000,1956000,Reuters,31/05/1982,
31-May-82,Mon,mobilization,Solidarity,military,,leaflets calls for general strike,Poland,Warsaw,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1956000,Reuters,31/05/1982,
31-May-82,Mon,mobilization,Solidarity,military,,leaflets calls for general strike,Poland,Wroclaw,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1956000,Reuters,31/05/1982,
31-May-82,Mon,trial,students,military,court,1 student sentenced for mocking officials,Poland,Warsaw,repression,13/12/1981,,0,1,0,0,N,0,0,0,14000000,1956000,Reuters,31/05/1982,
31-May-82,Mon,symbolic,Solidarity,military,police,inscribed stone put by cross for Wujek's killed,Poland,Warsaw,freedom,16/12/1981,8:00+,31,0,0,0,N,0,0,0,14000000,1956000,Reuters,31/05/1982,
01-Jun-82,Tue,accede,Solidarity,military,prison,Jacek Kuron's wife released for medical care,Poland,Darlowek,accede,,,0,0,0,0,N,0,0,0,14000000,1956000,Reuters,01/06/1982,
01-Jun-82,Tue,repression,Solidarity,military,police,stone by cross removed by police,Poland,Warsaw,repression,31/05/1982,2:00-4:00,0,0,0,0,N,31,0,0,14000000,1956000,Reuters,01/06/1982,
01-Jun-82,Tue,symbolic,Solidarity,military,,inscription painted on replaced stone,Poland,Warsaw,freedom,31/05/1982,7:00-8:00,31,0,0,0,N,0,0,0,14000000,1936000,Reuters,02/06/1982,
02-Jun-82,Wed,repression,Solidarity,military,police,remove painted stone; filled in with cement,Poland,Warsaw,repression,01/06/1982,2:00-4:00,0,0,0,0,N,31,0,0,14000000,1936000,Reuters,02/06/1982,
02-Jun-82,Wed,symbolic,Solidarity,military,,people pin electric resistor to clothes for Solidarity,Poland,Poland,freedom,13/12/1981,,30001,0,0,0,N,0,0,0,14000000,1936000,Reuters,02/06/1982,
03-Jun-82,Thu,trial,Solidarity,military,court,Gdansk official given suspended sentence,Poland,Warsaw,justice,13/12/1981,,0,1,0,0,N,0,0,0,14000000,1936000,Fin Times,04/06/1982,
03-Jun-82,Thu,commitment,Solidarity,military,court,Wroclaw official put in mental asylum,Poland,Warsaw,repression,13/12/1981,,0,1,0,0,N,0,0,0,14000000,1936000,Fin Times,04/06/1982,
03-Jun-82,Thu,trial,Solidarity,military,court,3 Gdansk officials sentenced to 3-5 yrs,Poland,Warsaw,repression,13/12/1981,,0,3,0,0,N,0,0,0,14000000,1936000,Fin Times,04/06/1982,
04-Jun-82,Fri,rally,Church,military,,mass for internees & Solidarity,Poland,Gdansk,freedom,13/12/1981,,3001,0,0,0,N,0,0,0,14000000,1936000,Reuters,04/06/1982,
05-Jun-82,Sat,arrest,students,military,police,Youth Freedom Circle found & arrested,Poland,Czestochowa,repression,13/12/1981,,17,17,0,0,N,301,0,0,14000000,1936000,Reuters,05/06/1982,
06-Jun-82,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
07-Jun-82,Mon,dismissed,Solidarity,military,schools,administrative workers/teachers fired on loyalty oath,Poland,Poland,repression,13/12/1981,,152,0,0,0,N,0,0,0,14000000,1936000,Reuters,21/09/1982,
08-Jun-82,Tue,escape,Solidarity,military,police,man shot 5/26 escapes from hospital,Poland,Warsaw,freedom,26/05/1982,,1,0,0,0,N,0,0,0,14000000,1936000,BBC,10/06/1982,
08-Jun-82,Tue,trial,Solidarity,military,court,1 sentenced to 3.5 yrs for union activities,Poland,Gdansk,repression,13/12/1981,,0,1,0,0,N,0,0,0,14000000,1936000,BBC,10/06/1982,
08-Jun-82,Tue,trial,Solidarity,military,court,1 senteced to 3 yrs for leaflets,Poland,Opole,repression,13/12/1981,,0,1,0,0,N,0,0,0,14000000,1936000,BBC,10/06/1982,
08-Jun-82,Tue,arrest,Solidarity,military,police,"arrested for leaflets, mobilization activity",Poland,Torun,repression,13/12/1981,,13,13,0,0,N,0,0,0,14000000,1936000,BBC,10/06/1982,
09-Jun-82,Wed,satire,students,military,police,students trick police into invading an apartment,Poland,Wroclaw,freedom,13/12/1981,,21,0,0,0,N,31,0,0,14000000,1936000,Reuters,13/06/1982,
10-Jun-82,Thu,rally,Church,military,police,rally at Corpus Christi threatened by police,Poland,Warsaw,freedom,13/12/1981,,3001,0,0,0,N,0,0,0,20000000,1936000,Reuters,11/06/1982,
11-Jun-82,Fri,repression,Solidarity,military,court,"acquitted, state sends prisoner to mental asylum",Poland,Gdansk,repression,13/12/1981,,1,1,0,0,N,0,0,0,14000000,1936000,Reuters,11/06/1982,
12-Jun-82,Sat,accede,Solidarity,military,court,227 prisoners released,Poland,Poland,accede,13/12/1981,,0,0,0,0,N,0,0,0,14000000,1936000,Reuters,12/06/1982,
13-Jun-82,Sun,demonstration,Solidarity,military,police,crowd forms on 6-month anniv.; police disperse,Poland,Gdansk,freedom,13/12/1981,,1001,11,11,0,N,3001,0,0,14000000,1936000,Reuters,13/06/1982,
13-Jun-82,Sun,demonstration,Solidarity,military,police,crowd forms on 6-month anniv.; police disperse,Poland,Wroclaw,freedom,13/12/1981,12:00-11:59,3001,98,301,0,N,3001,20,0,14000000,1936000,Reuters,13/06/1982,
13-Jun-82,Sun,demonstration,Solidarity,military,police,crowd forms on 6-month anniv.; police disperse,Poland,Nowa Huta,freedom,13/12/1981,12:00-21:00,3001,118,301,0,Y,3001,4,0,14000000,1936000,Reuters,13/06/1982,
13-Jun-82,Sun,rally,Solidarity,military,police,crowd forms around flower cross; police disperse,Poland,Warsaw,freedom,13/12/1981,,301,0,0,0,N,0,0,0,14000000,1936000,Reuters,13/06/1982,
14-Jun-82,Mon,petition,Solidarity,military,prison,Walesa note smuggled out to ILO in Geneva,Poland,Poland,freedom,13/12/1981,,21,0,0,0,N,0,0,0,14000000,1936000,Reuters,14/06/1982,
14-Jun-82,Mon,trial,students,military,court,4 students sentenced to 3 yrs for leaflets,Poland,Torun,repression,03/05/1982,,0,4,0,0,N,0,0,0,14000000,1936000,BBC,16/06/1982,
14-Jun-82,Mon,demonstration,Solidarity,military,police,protesters clash with police for second day,Poland,Wroclaw,freedom,13/12/1981,00:00-2:30,1001,28,101,0,Y,3001,3,0,14000000,1936000,BBC,18/06/1982,
15-Jun-82,Tue,petition,Church,military,,Pope calls for restoration of Solidarity,Poland,Geneva,freedom,13/12/1981,,1,0,0,0,N,0,0,0,14000000,1936000,Reuters,15/06/1982,
15-Jun-82,Tue,exit,Solidarity,military,,left Poland because of martial law & Solidarity ban,Poland,Poland,freedom,13/12/1981,,66,0,0,0,N,0,0,0,14000000,1936000,Reuters,05/08/1983,
16-Jun-82,Wed,petition,Solidarity,military,,moderate Solidarity leaders urge accord to state,Poland,Warsaw,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1936000,Fin Times,17/06/1982,
16-Jun-82,Wed,mobilization,Solidarity,military,,B. Lis calls for 15-minute protest; anniv of Wujek,Poland,Gdansk,freedom,16/12/1981,,1,0,0,0,N,0,0,0,14000000,1936000,Fin Times,17/06/1982,
16-Jun-82,Wed,demonstration,Solidarity,military,police,protesters again clash with police,Poland,Wroclaw,freedom,13/12/1981,19:00-21:00,301,80,31,0,Y,3001,8,0,14000000,1936000,Reuters,18/06/1982,
17-Jun-82,Thu,repression,Solidarity,military,university,all faculty must fill out questionaire by 6/20,Poland,Poland,repression,13/12/1981,,3001,,0,0,N,0,0,0,14000000,1936000,Reuters,22/06/1982,
18-Jun-82,Fri,petition,Church,military,prison,Glemp offers volunteer replacements for sick prisoners,Poland,Warsaw,justice,13/12/1981,,10000,0,0,0,N,3001,0,0,20000000,1936000,Reuters,18/06/1982,
19-Jun-82,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
20-Jun-82,Sun,trial,Solidarity,military,court,10 indicted for 5/3-4 protest events,Poland,Szczecin,repression,03/05/1982,,0,10,0,0,N,0,0,0,14000000,1936000,BBC,22/06/1982,
21-Jun-82,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
22-Jun-82,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
23-Jun-82,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
24-Jun-82,Thu,mobilization,Solidarity,military,,call for workers to go to momument on 6/28,Poland,Poznan,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1936000,Reuters,28/06/1982,
25-Jun-82,Fri,rally,Solidarity,military,,Ursus Tractor workers rally on 1976 anniversary,Poland,Warsaw,freedom,13/12/1981,14:00,301,0,0,0,N,0,0,0,14000000,1936000,Uncens News,02/07/1982,
26-Jun-82,Sat,trial,Solidarity,military,,"of 13 indicted, 8 sentenced to 3-6 yrs; leaflets",Poland,Swiebodzin,repression,13/12/1981,,13,8,0,0,N,0,0,0,14000000,1936000,Reuters,27/06/1982,
27-Jun-82,Sun,demonstration,Solidarity,military,,"surround monument; shout ""free L. Walesa'",Poland,Poznan,freedom,13/12/1981,14:00,3000,0,0,0,N,0,0,0,14000000,1936000,Reuters,27/06/1982,
27-Jun-82,Sun,rally,Church,military,,priest at church by Ursus criticizes martial law,Poland,Warsaw,freedom,13/12/1981,14:00,1001,0,0,0,N,0,0,0,14000000,1936000,Reuters,27/06/1982,
27-Jun-82,Sun,symbolic,Solidarity,military,,candles around momument burn all night,Poland,Poznan,freedom,13/12/1981,22:00-23:59,31,0,0,0,N,0,0,0,14000000,1936000,Reuters,28/06/1982,
28-Jun-82,Mon,demonstration,Solidarity,military,police,workers clash with police on 26th anniv. of riot,Poland,Poznan,freedom,13/12/1981,,3000,301,301,0,Y,3001,0,0,14000000,1936000,Reuters,28/06/1982,
29-Jun-82,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
30-Jun-82,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
01-Jul-82,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
02-Jul-82,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
03-Jul-82,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
04-Jul-82,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
05-Jul-82,Mon,petition,legislator ,military,Sejm,Sejm member appeals for lifting of martial law,Poland,Warsaw,freedom,13/12/1981,,1,0,0,0,N,0,0,0,14000000,1916000,Reuters,05/07/1982,
05-Jul-82,Mon,repression,elderly,military,court,elderly couple hid Solidarity leader; sentenced,Poland,Wroclaw,repression,13/12/1981,,2,2,0,0,N,0,0,0,14000000,1916000,Reuters,05/07/1982,
05-Jul-82,Mon,arrest,Solidarity,military,police,Radio Solidarity crew arrested,Poland,Warsaw,repression,13/12/1981,,7,7,0,0,N,0,0,0,14000000,1916000,Reuters,05/07/1982,
06-Jul-82,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
07-Jul-82,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
08-Jul-82,Thu,trial,Solidarity,military,court,2 workers sentenced to 4-6 yrs for leaflets,Poland,Gdansk,repression,13/12/1981,,0,2,0,0,N,0,0,0,14000000,1916000,Reuters,08/07/1982,
08-Jul-82,Thu,trial,Solidarity,military,court,7 sentenced to 3-5 yrs for union activity,Poland,Cracow,repression,13/12/1981,,0,7,0,0,N,0,0,0,14000000,1916000,Reuters,08/07/1982,
09-Jul-82,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
10-Jul-82,Sat,repression,Church,military,press,press criticizes Church for increasing tension,Poland,Poland,repression,13/12/1981,,0,0,0,0,N,0,0,0,20000000,1916000,BBC,12/07/1982,
11-Jul-82,Sun,trial,Solidarity,military,court,5 Nowa Huta protesters sent to prison,Poland,Nowa Huta,repression,13/06/1982,,0,5,0,0,N,0,0,0,14000000,1916000,BBC,13/07/1982,
12-Jul-82,Mon,exit,Solidarity,military,,given political asylum in France,Poland,France,freedom,13/12/1981,,80,0,0,0,N,0,0,0,14000000,1916000,Reuters,15/07/1982,
13-Jul-82,Tue,mobilization,Solidarity,military,,Radio Solidarity broadcasts; then jammed,Poland,Warsaw,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1916000,Reuters,13/07/1982,
13-Jul-82,Tue,petition,Solidarity,military,,urges moratorium on protest for rest of July,Poland,Poland,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1916000,Reuters,13/07/1982,
14-Jul-82,Wed,exit,Solidarity,military,,diplomat granted political asylum in Brazil,Poland,Brazil,freedom,13/12/1981,,1,0,0,0,N,0,0,0,14000000,1916000,Reuters,14/07/1982,
15-Jul-82,Thu,repression,Solidarity,military,press,military newspaper excoriates underground Solidarity,Poland,Poland,repression,13/12/1981,,0,0,0,0,N,0,0,0,14000000,1916000,Fin Times,15/07/1982,
16-Jul-82,Fri,dismissed,Solidarity,military,schools,administrative workers/teachers fired on loyalty oath,Poland,Poland,repression,13/12/1981,,152,0,0,0,N,0,0,0,14000000,1916000,Reuters,21/09/1982,
17-Jul-82,Sat,exit,Solidarity,military,,left Poland because of martial law & Solidarity ban,Poland,Poland,freedom,13/12/1981,,66,0,0,0,N,0,0,0,14000000,1916000,Reuters,05/08/1983,
18-Jul-82,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
19-Jul-82,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
20-Jul-82,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
21-Jul-82,Wed,accede,Solidarity,military,prison,most prisoners & all women are released,Poland,Poland,accede,13/12/1981,,0,0,0,0,N,0,0,0,14000000,1916000,Reuters,21/07/1982,
21-Jul-82,Wed,repression,Church,military,,military will not allow Pope to visit in August,Poland,Poland,repression,13/12/1981,,1,0,0,0,N,0,0,0,20000000,1916000,Reuters,21/07/1982,
22-Jul-82,Thu,repression,Solidarity,military,,official criticizes Underground Solidarity,Poland,Warsaw,repression,13/12/1981,,0,0,0,0,N,0,0,0,14000000,1916000,Reuters,22/07/1982,
22-Jul-82,Thu,deployment,Solidarity,military,,huge convoy thunders through city,Poland,Warsaw,repression,13/12/1981,,0,0,0,0,N,3001,0,0,14000000,1916000,Reuters,22/07/1982,
22-Jul-82,Thu,repression,Solidarity,military,police,police harrass crowd on Victory square,Poland,Warsaw,repression,13/12/1981,,301,11,0,0,N,3001,0,0,14000000,1916000,Reuters,22/07/1982,
23-Jul-82,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
24-Jul-82,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
25-Jul-82,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
26-Jul-82,Mon,mobilization,Solidarity,military,police,Radio Solidarity broadcasts; police find it,Poland,Wroclaw,freedom,13/12/1981,20:00-20:08,31,21,0,0,N,301,0,0,14000000,1916000,Reuters,26/07/1982,
27-Jul-82,Tue,accede,Solidarity,military,prison,"1,227 prisoners released",Poland,Poland,accede,13/12/1981,,0,0,0,0,N,0,0,0,14000000,1916000,Reuters,27/07/1982,
28-Jul-82,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
29-Jul-82,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
30-Jul-82,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
31-Jul-82,Sat,mobilization,Solidarity,military,,leaflet says protest moratorium ends today,Poland,Warsaw,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1916000,Reuters,31/07/1982,
31-Jul-82,Sat,demonstration,Solidarity,military,,crowd gathers in Victory Square,Poland,Warsaw,freedom,13/12/1981,19:00-21:00,1000,0,0,0,N,101,0,0,14000000,1916000,Reuters,01/08/1982,
31-Jul-82,Sat,repression,Solidarity,military,,police remove flower cross in Victory Square,Poland,Warsaw,repression,13/12/1981,23:00,0,0,0,0,Y,0,0,0,14000000,1916000,Reuters,01/08/1982,
01-Aug-82,Sun,demonstration,Solidarity,military,,dissidents restore flower cross; occupy square,Poland,Warsaw,freedom,13/12/1981,8:00-22:00,301,0,0,0,N,0,0,0,14000000,1896000,Reuters,01/08/1982,
01-Aug-82,Sun,mobilization,Solidarity,military,,hidden speaker at cemetary urges protest,Poland,Warsaw,freedom,13/12/1981,14:00,3001,0,0,0,N,0,0,0,14000000,1896000,Reuters,01/08/1982,
01-Aug-82,Sun,symbolic,Solidarity,military,,many wear CDN buttons for Solidarity at Kaytn cemetary,Poland,Warsaw,freedom,13/12/1981,14:00-16:00,301,0,0,0,N,0,0,0,14000000,1896000,Fin Times,10/08/1982,
02-Aug-82,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
03-Aug-82,Tue,repression,Solidarity,military,press,party newspaper favors abolition of Solidarity,Poland,Warsaw,repression,13/12/1981,,0,0,0,0,N,3001,0,0,14000000,1896000,Reuters,03/08/1982,
04-Aug-82,Wed,dismissed,Solidarity,military,schools,administrative workers/teachers fired on loyalty oath,Poland,Poland,repression,13/12/1981,,152,0,0,0,N,0,0,0,14000000,1896000,Reuters,21/09/1982,
05-Aug-82,Thu,mobilization,Solidarity,military,,leaflets call for action on August 31,Poland,Warsaw,freedom,13/12/1981,,31,0,0,0,N,0,0,0,14000000,1896000,Reuters,05/08/1982,
06-Aug-82,Fri,symbolic,Solidarity,military,,"amid religious rally, 1 carries pole w/ no flag",Poland,Czestachowa,freedom,13/12/1981,,3001,0,0,0,N,0,0,0,14000000,1896000,Reuters,06/08/1982,
07-Aug-82,Sat,bomb_nd,Solidarity,military,,3 leaflet bombs set off; leaflets scatter; fire begins,Poland,Warsaw,freedom,13/12/1981,14:00,21,0,0,0,Y,0,0,0,14000000,1896000,Reuters,07/08/1982,
08-Aug-82,Sun,petition,Church,military,,Pope praises Solidarity's values,Poland,Italy,freedom,13/12/1981,,1,0,0,0,N,0,0,0,20000000,1896000,Reuters,08/08/1982,
09-Aug-82,Mon,trial,Solidarity,military,court,3 indicted for continued union work,Poland,Lublin,repression,13/12/1981,,3,3,0,0,N,0,0,0,14000000,1896000,BBC,09/08/1982,
10-Aug-82,Tue,repression,Solidarity,military,,politburo denounces underground Solidarity,Poland,Poland,repression,13/12/1981,,0,0,0,0,N,0,0,0,14000000,1896000,Reuters,10/08/1982,
11-Aug-82,Wed,petition,Church,military,,Pope praises Solidarity's values,Poland,Italy,freedom,13/12/1981,,1,0,0,0,N,0,0,0,20000000,1896000,Reuters,11/08/1982,
12-Aug-82,Thu,breakout,Solidarity,military,,demonstrators attempt to free prisoner at funeral,Poland,Szczecin,freedom,13/12/1981,14:00,1000,13,0,0,N,301,0,0,14000000,1896000,Reuters,12/08/1982,
12-Aug-82,Thu,arrest,Solidarity,military,police,released prisoners re-arrested for union work,Poland,Warsaw,repression,13/12/1981,,3,3,0,0,N,0,0,0,14000000,1896000,Reuters,12/08/1982,
12-Aug-82,Thu,arrest,Solidarity,military,police,police break up 2 leaflet printing groups,Poland,Gdansk,repression,13/12/1981,,31,31,0,0,N,301,0,0,14000000,1896000,Reuters,12/08/1982,
13-Aug-82,Fri,demonstration,Solidarity,military,police,workers march to party building; riot police stop,Poland,Gdansk,freedom,13/12/1981,14:00-17:00,10000,301,31,0,Y,3001,0,0,14000000,1896000,Reuters,13/08/1982,
13-Aug-82,Fri,mobilization,Solidarity,military,,underground Solidarity calls for protest on 8/31,Poland,Warsaw,freedom,31/08/1980,,31,0,0,0,N,0,0,0,14000000,1896000,Reuters,13/08/1982,
13-Aug-82,Fri,demonstration,Solidarity,military,police,wokers gather on Victory square; defend cross,Poland,Warsaw,freedom,13/12/1981,14:00-16:00,301,200,0,0,N,3001,0,0,14000000,1896000,Reuters,13/08/1982,
