Country,Concept,Partner Country,Unit,Data Source,Scale,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995
Portugal,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,35770000,44690000,35030000,43680000,30511032.8361454,36195152.9220121,30329226.3180957,25841046.3193976,23096304.1538359,35995927.7746082,40511383.45181
Portugal,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,470000,130000,630000,270000,389840.035240073,238887.306982044,1187920.44499895,3522.32980982942,42251.1949522364,1067540.42891786,2404471.92109682
Portugal,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,3750000,11270000,10540000,9550000,13172997.6862136,18202414.3732259,22519673.44331,53875854.6978432,11708114.5786197,56043324.2145296,65291277.6178264
Portugal,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,10000,0,190000,50000,56195.5067301289,824144.836305615,1207465.47280823,275292.941994503,136896.607960491,81708.3747399209,0
Portugal,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,400000,240000,3020000,4320000,2801893.24960526,1242770.04769891,3168592.5111648,2256764.32263247,3565350.35720808,7675008.66955396,7333338.57617409
Portugal,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,2320000,70000,160000,50000,464907.734935066,8777047.09441376,4502201.44688995,1346925.23518836,129670.248152646,238480.256761374,953307.278620746
Portugal,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,1870000,1780000,3610000,1720000,2279966.07671254,2898078.06064978,4287993.92998963,4732875.24354295,4092134.57428477,4906183.36745697,6516743.70131417
Portugal,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,1830000,3700000,6250000,4160000,5555118.92325629,6206516.42149575,8902499.24846776,8585379.3347602,4133651.93923931,7200186.80330929,7038418.85687902
Portugal,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,1880000,3920000,13490000,25820000,22279251.317592,15938032.3578624,6368204.36371567,18430591.3936189,3412950.03582163,56140.9971393735,151278.383075263
Portugal,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,5090000,7240000,5580000,3890000,3132459.67226127,7995918.30161631,10699915.2963356,6282634.68650815,6728138.99059393,9846693.52981685,8134579.94262443
Portugal,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,3400000,1020000,1390000,3710000,5948413.76646745,6268776.51266529,5304279.61592704,3907570.2215263,1975526.32388904,3143178.94113987,1978160.58285183
Portugal,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,5840000,6100000,6740000,5670000,7595371.65526213,10978441.7622112,2966898.1328301,6942764.38255081,11803319.6924736,11422051.2366472,22283605.6174737
Portugal,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,3320000,1020000,4810000,7150000,7218744.27887627,3437179.75936866,382046.251005815,209980.361921877,3953055.13302604,5845742.32376738,5061317.13667613
Portugal,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,6070000,2630000,9930000,7360000,11422988.6685075,15518335.7986916,16756416.1247503,34952187.3022535,19598236.0571795,24967369.5640531,29971193.3107411
Portugal,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,2318421.34326119,951119.094221614,1907917.47801216,2578858.95996296,2799471.21393817,2764498.45751838
Portugal,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,10000,10000,100000,790000,22889905.9991629,825021.03733259,1152703.73521214,1276312.78442267,2116048.54955003,2038853.77903894,1514438.30364159
Portugal,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,278150000,85570000,156990000,214180000,343700747.039057,563821980.376777,319642635.900439,401107352.700738,343060604.775524,383370724.183922,460085522.79198
Portugal,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,12602.5341594892,15422.0394457876,132947.915485552,150169.749821876,17325.8506236283,7120.79178224482,119813.004893281
Portugal,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,2170000,3020000,3760000,9050000,3753863.72197141,5509804.98542945,8105203.0353546,6230990.7004029,2567832.85330262,5028983.89172878,14860627.7001756
Portugal,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,1070000,100000,70000,470000,157483.249087665,568883.003642239,778695.234665655,51705.4784691978,119334.439202011,30712.1797850119,5583230.53633699
Portugal,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,10000,0,100000,430000,2259.14039393367,0,0,5107.03168120734,0,68027.0565187043,479962.5850883
Portugal,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,47560000,60820000,75050000,114610000,144493088.25631,174713853.633488,153839660.213637,143238315.961862,102969140.950879,114239772.240692,129202850.586197
Portugal,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,2640000,2270000,6250000,9630000,3145874.1486122,5072497.99617597,1603312.66106879,480049.554409927,1193462.55108754,1351058.79004815,1633719.1810443
Portugal,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,9752564.96516212,12566454.6185585,14860731.6781285,528712.075545228,1863840.1393892,20198175.6303931
Portugal,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,14930000,16630000,13300000,19390000,19113817.4713978,18760015.8904768,21271384.3541365,24731262.2553077,23850700.0481649,24510030.386262,29318938.4504197
Portugal,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,7330000,9670000,11180000,23370000,13692386.0303143,15383623.8441695,6191765.57432188,2606078.74366062,1369488.4670609,6234777.32454744,3491017.21041157
Portugal,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,3940000,2190000,2170000,6680000,5254969.55619787,6679370.3429864,6653955.1144297,8818929.12728217,7710986.1134437,13106516.1008111,18749486.0793589
Portugal,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,6380000,890000,350000,2150000,6592896.43315979,2202000.94373481,2844511.47208996,3043050.50835591,471902.439706447,108480.624046432,1740598.12967134
Portugal,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,26140000,13560000,29150000,34030000,35237007.0888716,42208506.579104,29531386.7296523,9232226.24658941,10809757.4078778,31854657.2096822,30017657.5273548
Slovak Republic,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,2095.5,0,3160.3
Slovak Republic,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,2017.4,0
Slovak Republic,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,589.6,0,1019.7
Slovak Republic,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,15543,23743.5,63349
Slovak Republic,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,0,0
Slovak Republic,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,422090.9,371402.9,41979.3
Slovak Republic,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,29698.9,137414.2,39033.5
Slovak Republic,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,12059.3,0
Slovak Republic,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,38711.2,0,2769.8
Slovak Republic,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,26862,170.5,13104.3
Slovak Republic,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,5448578.3,11124944.6,9844133.2
Slovak Republic,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,10958.2,150907.9,371886.9
Slovak Republic,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,19.8,0,46.2
Slovak Republic,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,90.2,0,0
Slovak Republic,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,1957605.1,8006.9,4187408.5
Slovak Republic,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,8323.7,13338.6,10129.9
Slovak Republic,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,8610.8,0,0
Slovak Republic,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,99817.3,10457.7,57669.7
Slovak Republic,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,42354.4,0,365.2
Slovak Republic,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,1614071.8,965059.7,609957.7
Slovak Republic,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,984.5,4275.7,20903.3
Slovak Republic,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,54079.3,20730.6,19682.3
Slovak Republic,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,61496.6,3906.1,37577.1
Slovak Republic,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,24326.5,29151.1,1461738.3
Slovak Republic,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,0,1894.2
Slovak Republic,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,128432.7,209690.8,466243.8
Slovak Republic,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,105164.4,489559.4,1716422.4
Slovak Republic,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,33192.5,0,0
Slovak Republic,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,183.7,38024.8,5515.4
Slovak Republic,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,311636.6,163287.3,147339.5
Slovak Republic,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,15192.1,0,1043.9
Slovak Republic,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,6850374.3,18243434,34310601.6
Slovak Republic,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,22848.1,39451.5,25474.9
Slovak Republic,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,0,25633.3
Slovak Republic,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,112306.7,126709,594482.9
Slovak Republic,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,1404.7,0
Slovak Republic,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,232144,460031,1140151.1
Slovak Republic,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,1282.6,9616.2,33
Slovak Republic,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,1026220.8,965770.3,352840.4
Slovenia,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,57000,260000,2558000
Slovenia,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,,0,0
Slovenia,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,202000,388000,100000
Slovenia,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,219000,0,0
Slovenia,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,291000,12000,0
Slovenia,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,300000,85000,723000
Slovenia,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,28000,406000,41000
Slovenia,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,108000,155000,191000
Slovenia,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,562000,1367000,1223000
Slovenia,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,114000,7000,2000
Slovenia,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,289000,182000,194000
Slovenia,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,182000,125000,898000
Slovenia,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,68000,56000,41000
Slovenia,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,0,0
Slovenia,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,514000,943000,788000
Slovenia,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,5740000,10966000,1151000
Slovenia,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,15000,493000
Slovenia,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,243000,771000,1465000
Slovenia,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,0,3000
Slovenia,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,169000,327000,303000
Slovenia,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,123000,435000,641000
Slovenia,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,10000,169000
Slovenia,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,6000,46000,0
Slovenia,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,53000,11000,6000
Slovenia,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,12000,19000,10000
Slovenia,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,18000,0,431000
Slovenia,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,43000,150000,125000
Slovenia,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,325000,13000,1000
Slovenia,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,82000,77000,2000
Slovenia,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,0,0,0
Slovenia,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,29000,38000,13000
Slovenia,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,3828000,5332000,6986000
Slovenia,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,337000,426000,275000
Slovenia,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,33000,0,19000
Slovenia,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,377000,536000,161000
Slovenia,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,32000,34000,0
Slovenia,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,588000,2572000,1201000
Slovenia,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,52000,136000,526000
Slovenia,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,3892000,2305000,910000
Spain,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,330840000,217610000,24970000,88420000,13608985.9292153,59462378.253368,45596456.6029293,106807600.605222,84425308.9956618,144575213.916934,118703333.89473
Spain,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,45190000,15540000,3860000,2280000,2677869.98110567,11585338.1576429,384942.647555334,4423433.30658579,2781697.63444381,9002824.80424548,9819615.20262413
Spain,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,10000,440000,110000,4910000,346349.114275497,408089.864579749,808379.559866201,747675.720143374,1241548.66170091,7091777.41627961,8056139.67551268
Spain,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,2510000,4010000,4540000,6810000,5693641.53711427,3227441.67416954,3397118.86467582,1792630.62852072,4651878.52991733,5128474.82629904,5682546.17488311
Spain,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,360000,2130000,840000,8550000,2669422.4417331,1311067.7049369,2338526.58389865,1338321.83849303,2561676.35262339,4755223.38333696,6256325.73843723
Spain,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,283430000,118850000,100980000,116840000,109007048.063683,319049882.426758,174831326.953444,332099041.574023,317097814.52075,313307261.222374,305104892.973719
Spain,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,9620000,7480000,7650000,6380000,7721050.98653181,9977376.25776477,12828213.7297815,13450050.9332693,7472865.67897193,13317611.4848872,15980463.3929216
Spain,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,6310000,4770000,1590000,4330000,6622870.86809731,3261326.02908135,5783763.27951889,2686642.55837055,1225832.85585659,2553039.86986066,6009664.04414183
Spain,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,22990000,33260000,33980000,17580000,23256075.8926937,26959029.8730992,16860487.9629236,19958522.687182,9987394.61406237,19132868.9662365,31736015.2058321
Spain,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,200980000,104770000,71600000,22910000,82363508.8825877,89816496.9310011,89229705.7033263,157441186.063033,23840877.4658263,53337631.1992819,33043291.7097739
Spain,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,108530000,138140000,125160000,156970000,148904776.520346,168575347.749292,151032247.768335,150539986.325769,129796840.4682,162289727.399914,224069091.900649
Spain,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,2630000,2520000,3040000,1800000,2187912.69749643,966937.482990827,2001701.76728773,1270617.76101196,2915281.98412049,3068126.86114834,6074328.93037878
Spain,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,262280000,78660000,155400000,64800000,18398740.7534642,33933159.4470602,25444709.0034075,45879602.5286385,20752721.6174184,147979267.076748,41515201.8221335
Spain,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,180000,550000,2400000,3660000,3632441.93020643,1371066.33285094,3349001.0337314,5174938.7834828,2333797.16788082,4367041.88265639,4413957.92732318
Spain,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,17770000,15370000,22120000,29870000,30064792.6269876,29304836.8644734,21441305.4688321,37754592.490773,25373168.535647,39855789.0794914,56224751.1809382
Spain,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,70420000,62370000,66770000,51950000,65088290.8656757,50933663.450695,104059621.200396,70583748.0481492,78311860.5222231,75396791.4783411,89498311.7997578
Spain,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,670000,610000,170000,2110000,1520557.08706316,14200327.9137692,1125957.24409935,951662.438695645,13484161.4144225,31674117.4497625,39332715.7969027
Spain,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,9320000,9730000,17330000,22150000,22445112.1129267,24484460.5383384,40130271.0076435,27255844.864394,18198903.1677171,24731640.6106677,24991314.3902028
Spain,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,21880000,16530000,24910000,27040000,35564140.7585327,24716903.9962978,49388141.6813493,134334882.813527,65307031.1860522,895803.463109003,1123162.42812117
Spain,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,7410000,18110000,13970000,10530000,9604852.26661561,7365402.84867093,7516005.19351789,8504902.95943121,10639600.5566015,15870651.3547478,16153076.8552158
Spain,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,3370000,2700000,3140000,5200000,4950258.07232783,3884988.15286455,20421207.4528104,10538981.8012201,6875665.05688794,6591620.48271042,10667452.6221239
Spain,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,3570000,3610000,6030000,5500000,7095933.0729614,2005441.5982099,2049819.59823215,2158932.99177295,3017434.72210854,4926919.04709952,8535452.20508626
Spain,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,11730000,10960000,24230000,29420000,37143830.6212039,21961724.212311,54883197.9752017,53911782.946807,50809200.2946714,58167504.8712113,71167560.8914981
Spain,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,7150000,7460000,24240000,34040000,21600358.1756694,13326023.7333442,44884312.7049519,40732930.6379561,38118687.0753868,36966822.9109649,42589562.8323268
Spain,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,0,2561276.77628447,11105595.3819714,40407107.1122672,89265777.1957109,134482494.899239,161680870.004571
Spain,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,540000,1170000,480000,8660000,31450189.0840896,22871933.1828153,346448.3827998,226278.585300688,235737.08766473,455366.760413743,1371853.17068867
Spain,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,844100000,287770000,825210000,937910000,1294517828.53185,1573109762.48385,1776847143.28448,1296184548.18908,758971269.542441,1069007062.70113,1140042209.01603
Spain,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,650000,1890000,2330000,1890000,2162570.07937871,720369.770325986,4205498.42454202,110156629.565456,628632.233772612,962988.722842179,2014748.69475254
Spain,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,22200000,26280000,31560000,65080000,57916329.9383611,44073263.9724852,29640583.8617607,30238736.926764,15440779.2420398,25590118.9294805,33283048.2239813
Spain,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,800000,1850000,4000000,6980000,9647089.96347847,7071852.58720715,14444972.8495139,31884557.8635005,15425063.4361955,12533783.4546668,19042690.2132506
Spain,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,390000,1160000,2580000,1840000,675803.149805848,655853.632312021,38494.2647555334,20097.3742115177,0,918198.549686728,389593.308150679
Spain,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,209340000,283370000,319630000,385870000,474692579.963,426725182.322356,463682666.112777,481708962.58048,373148236.0645,363546905.44507,569895588.2235
Spain,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,6150000,6570000,9390000,5250000,5702089.07648684,5076375.27748152,3262388.93803145,4722855.07000828,3528198.41204879,2776990.73563791,4581430.59933114
Spain,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,1230000,2600000,680000,1360000,1410739.07521971,40085.7742005536,923862.354132801,2388093.62884313,942948.350658918,1657236.40675166,1900632.77434256
Spain,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,2420000,1810000,4190000,7450000,9317635.92794812,7715646.13330612,2636857.13575403,2141912.33677162,6317753.94941475,10055393.8733986,13757500.6616462
Spain,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,7320000,9560000,18650000,37530000,33325542.8248009,10386716.385186,19930405.5771774,11035252.0370659,1744454.448719,3747444.48733933,7906575.55999326
Spain,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,41370000,52340000,33160000,33470000,32117544.6945229,11085375.2109632,19160520.2820667,21602531.4071345,18198903.1677171,65744509.1633416,121142586.755849
Spain,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,370000,2820000,710000,1630000,878544.094747602,349557.65941366,221342.022344317,605026.80707132,510763.689940247,746502.885924169,1740995.59704545
Spain,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,19550000,15390000,16830000,21420000,31762748.0408748,23887633.6686222,42362938.3634645,40557236.100259,24925268.0690841,34951265.1189696,36909703.3419147
Sweden,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,5900000,39200000,0,0,0,0,48840.1047313821,0,0,0,28037.6386607261
Sweden,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,100000,100000,0,400000,15451.8905388074,1336064.84368041,1079155.66958171,0,0,855368.800034215,0
Sweden,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,67729.1166949526,16273.1281834307,52062.8472791271,171943.95077537,51840.533335407,70094.0966518153
Sweden,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,0,900000,0,0,0,16415.0243434811,16334.2643864034,0,39824.181195348,64800.6666692587,14018.8193303631
Sweden,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,600000,3800000,255690.487311225,146017.82488193,1212420.8568458,2308791.21021583,1918746.93022132,2332824.00009331,168225.831964357
