Event date,Day,Action,Protester,State/target,Agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,Org strength: dissidents,Org. strength: regime,Source,Story date,No event found
21-Aug-88,Sun,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,16,0,0,N,301,0,0,20000000,1816000,Reuters,21/08/1988,
21-Aug-88,Sun,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1800,0,0,0,N,301,0,0,20000000,1816000,Reuters,21/08/1988,
21-Aug-88,Sun,rally,Solidarity,government,,strike rally follows mass,Poland,Gdansk,recognition,,,3000,0,0,0,N,31,0,0,20000000,1816000,Reuters,21/08/1988,
21-Aug-88,Sun,petition,Solidarity,government,,multi-nations WTO dissidents ask for freedom ,Poland,Poland,freedom,,,3,0,0,0,N,0,0,0,20000000,1816000,Reuters,21/08/1988,
22-Aug-88,Mon,strike,Solidarity,government,,Lenin shipyard workers strike for Solidarity recognition,Poland,Gdansk,recognition,,7:00-00:00,500,0,0,0,N,301,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,occupation,Solidarity,government,,coal miners strike in 11 southern mines,Poland,Poland,inflation,,,12000,0,0,0,N,3001,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1800,0,0,0,N,301,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,attack,Solidarity,government,police,police attack 2 striking bus/tram depots,Poland,Szczecin,repression,,,200,120,6,0,N,301,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,strike,Solidarity,government,,Huta steelworks joins the strike wave,Poland,Warsaw,recognition,,,3001,0,0,0,N,301,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,strike,Solidarity,government,,steelworkers join the strike wave,Poland,Stalowa Wola,recognition,,,2000,0,0,0,N,31,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,strike,Solidarity,government,,railworkers join the strike wave,Poland,Wroclaw,recognition,,,2000,0,0,0,N,31,0,0,20000000,1816000,Reuters,22/08/1988,
22-Aug-88,Mon,strike,Solidarity,government,,engineers strike,Poland,Poznan,recognition,,,150,0,0,0,N,3,0,0,20000000,1816000,Reuters,22/08/1988,
23-Aug-88,Tue,occupation,Solidarity,government,,coal miners strike in 12 southern mines,Poland,Poland,inflation,,,13000,0,0,0,N,3001,0,0,20000000,1816000,Reuters,23/08/1988,
23-Aug-88,Tue,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,23/08/1988,
23-Aug-88,Tue,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,23/08/1988,
23-Aug-88,Tue,occupation,Solidarity,government,,Westerplatte shipyard joins strike,Poland,Gdansk,recognition,,,80,0,0,0,N,301,0,0,20000000,1816000,Reuters,23/08/1988,
23-Aug-88,Tue,strike,Solidarity,government,,Lenin shipyard workers strike for Solidarity recognition,Poland,Gdansk,recognition,,,500,0,0,0,N,301,0,0,20000000,1816000,Reuters,23/08/1988,
23-Aug-88,Tue,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,2000,0,0,0,N,31,0,0,20000000,1816000,Reuters,24/08/1988,
23-Aug-88,Tue,exit,Solidarity,government,,"2 seamen jump ship in Duluth, MN",Poland,USA,freedom,,,2,0,0,0,N,0,0,0,20000000,1816000,Reuters,01/09/1988,
24-Aug-88,Wed,occupation,Solidarity,government,,coal miners strike in 9 southern mines,Poland,Poland,inflation,,,9000,0,0,0,N,3001,0,0,20000000,1816000,Reuters,24/08/1988,
24-Aug-88,Wed,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,24/08/1988,
24-Aug-88,Wed,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,24/08/1988,
24-Aug-88,Wed,arrest,Solidarity,government,,police clear out bus depot occupation,Poland,Szczecin,repression,,,60,40,0,0,N,31,0,0,20000000,1816000,Reuters,24/08/1988,
24-Aug-88,Wed,strike,Solidarity,government,,strike begins at Lenin Steelworks,Poland,Nowa Huta,recognition,,,1000,0,0,0,N,0,0,0,20000000,1816000,Reuters,24/08/1988,
24-Aug-88,Wed,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,1200,0,0,0,N,31,0,0,20000000,1816000,Reuters,24/08/1988,
24-Aug-88,Wed,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
25-Aug-88,Thu,occupation,Solidarity,government,,coal miners strike in 8 southern mines,Poland,Poland,inflation,,,8000,0,0,0,N,3001,0,0,20000000,1816000,Reuters,25/08/1988,
25-Aug-88,Thu,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,25/08/1988,
25-Aug-88,Thu,strike,Solidarity,government,,strike at Lenin Steelworks,Poland,Nowa Huta,recognition,,,1000,0,0,0,N,0,0,0,20000000,1816000,Reuters,25/08/1988,
25-Aug-88,Thu,attack,Solidarity,government,police,police attack 3 coal mines and oust striking miners,Poland,Jastrzebie,repression,,,8000,,81,0,Y,3001,0,0,20000000,1816000,Reuters,25/08/1988,
25-Aug-88,Thu,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,25/08/1988,
25-Aug-88,Thu,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,1200,0,0,0,N,31,0,0,20000000,1816000,Fin Times,25/08/1988,
25-Aug-88,Thu,preemption,students,government,police,police seal Warsaw University; arrest to preclude rally,Poland,Warsaw,repression,,,0,6,0,0,N,31,0,0,20000000,1816000,Reuters,25/08/1988,
25-Aug-88,Thu,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
26-Aug-88,Fri,occupation,Solidarity,government,,coal miners strike in 3 southern mines,Poland,Poland,inflation,,,3001,0,0,0,N,3001,0,0,20000000,1816000,Reuters,26/08/1988,
26-Aug-88,Fri,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,26/08/1988,
26-Aug-88,Fri,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,26/08/1988,
26-Aug-88,Fri,accede,Solidarity,government,,Interior Minister proposes round-table talks,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/08/1988,
26-Aug-88,Fri,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,1200,0,0,0,N,31,0,0,20000000,1816000,Reuters,26/08/1988,
26-Aug-88,Fri,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
27-Aug-88,Sat,occupation,Solidarity,government,,coal miners strike in 3 southern mines,Poland,Poland,inflation,,,3001,0,0,0,N,3001,0,0,20000000,1816000,Reuters,27/08/1988,
27-Aug-88,Sat,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,27/08/1988,
27-Aug-88,Sat,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,27/08/1988,
27-Aug-88,Sat,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,2000,0,0,0,N,31,0,0,20000000,1816000,Reuters,27/08/1988,
27-Aug-88,Sat,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
28-Aug-88,Sun,occupation,Solidarity,government,,coal miners strike in 1 southern mine,Poland,Poland,inflation,,,1001,0,0,0,N,3001,0,0,20000000,1816000,Reuters,28/08/1988,
28-Aug-88,Sun,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,28/08/1988,
28-Aug-88,Sun,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,28/08/1988,
28-Aug-88,Sun,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,2000,0,0,0,N,31,0,0,20000000,1816000,Reuters,28/08/1988,
28-Aug-88,Sun,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
29-Aug-88,Mon,occupation,Solidarity,government,,coal miners strike in 1 southern mine,Poland,Jastrzebie,inflation,,,1001,0,0,0,N,3001,0,0,20000000,1816000,Reuters,29/08/1988,
29-Aug-88,Mon,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,29/08/1988,
29-Aug-88,Mon,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,29/08/1988,
29-Aug-88,Mon,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,4000,0,0,0,N,31,0,0,20000000,1816000,Reuters,29/08/1988,
30-Aug-88,Tue,occupation,Solidarity,government,,coal miners strike in 1 southern mine,Poland,Jastrzebie,inflation,,,1001,0,0,0,N,3001,0,0,20000000,1816000,Reuters,30/08/1988,
30-Aug-88,Tue,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,30/08/1988,
30-Aug-88,Tue,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,30/08/1988,
30-Aug-88,Tue,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,5000,0,0,0,N,31,0,0,20000000,1816000,Reuters,30/08/1988,
30-Aug-88,Tue,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
31-Aug-88,Wed,occupation,Solidarity,government,,coal miners strike in 1 southern mine,Poland,Jastrzebie,inflation,,,1001,0,0,0,N,3001,0,0,20000000,1816000,Reuters,31/08/1988,
31-Aug-88,Wed,strike,Solidarity,government,,port workers strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,31/08/1988,
31-Aug-88,Wed,strike,Solidarity,government,,4 shipyards strike,Poland,Gdansk,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,31/08/1988,
31-Aug-88,Wed,strike,Solidarity,government,,steelworkers strike,Poland,Stalowa Wola,recognition,,,5000,0,0,0,N,31,0,0,20000000,1816000,Reuters,31/08/1988,
31-Aug-88,Wed,accede,Solidarity,government,,state agrees to talk about recognizing Solidarity,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,31/08/1988,
31-Aug-88,Wed,petition,Solidarity,strikers,,Walesa telexes strikers; asks them to stop strikes,Poland,Poland,recognition,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,31/08/1988,
31-Aug-88,Wed,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
01-Sep-88,Thu,strike,Solidarity,government,,4 shipyards end strike,Poland,Gdansk,recognition,,00:00-14:00,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,01/09/1988,
01-Sep-88,Thu,demonstration,Solidarity,government,,ship workers march behind large cross after strike,Poland,Gdansk,recognition,,14:30-15:30,3000,0,0,0,N,31,0,0,20000000,1816000,Reuters,01/09/1988,
01-Sep-88,Thu,strike,Solidarity,government,,steelworkers end strike,Poland,Stalowa Wola,recognition,,,5000,0,0,0,N,31,0,0,20000000,1816000,Reuters,01/09/1988,
01-Sep-88,Thu,strike,Solidarity,government,,port workers end strike,Poland,Szczecin,inflation,,,2000,0,0,0,N,301,0,0,20000000,1816000,Reuters,01/09/1988,
01-Sep-88,Thu,occupation,Solidarity,government,,coal miners strike in 1 southern mine,Poland,Jastrzebie,inflation,,,1001,0,0,0,N,3001,0,0,20000000,1816000,Reuters,02/09/1988,
01-Sep-88,Thu,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
02-Sep-88,Fri,strike,Solidarity,government,,bus drivers strike to support port workers,Poland,Szczecin,inflation,,,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/09/1988,
02-Sep-88,Fri,occupation,Solidarity,government,,coal miners strike in 1 southern mine,Poland,Jastrzebie,inflation,,,1001,0,0,0,N,101,0,0,20000000,1816000,Reuters,02/09/1988,
03-Sep-88,Sat,occupation,Solidarity,government,,Walesa persuades coal miners to end strike,Poland,Jastrzebie,inflation,,00:00-8:00,1001,0,0,0,N,101,0,0,20000000,1816000,Reuters,03/09/1988,
03-Sep-88,Sat,strike,Solidarity,government,,bus drivers strike,Poland,Szczecin,inflation,,00:00-10:00,1600,0,0,0,N,301,0,0,20000000,1816000,Reuters,03/09/1988,
04-Sep-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
05-Sep-88,Mon,harassment,Solidarity,government,,200 former strikers odered to do temporary military service,Poland,Stalowa Wola,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,05/09/1988,
05-Sep-88,Mon,harassment,Solidarity,government,,"350 striking miners, steelworkers are fired",Poland,Poland,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,13/10/1988,
06-Sep-88,Tue,petition,Solidarity,government,police,steelworkers file complaint of police brutality,Poland,Stalowa Wola,justice,12/07/1988,,20,0,0,0,N,0,0,0,20000000,1816000,Reuters,06/09/1988,
06-Sep-88,Tue,preclude,Solidarity,government,,state refuses to recognize Solidarity in its present form,Poland,Warsaw,repression,31/08/1988,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,06/09/1988,
07-Sep-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
08-Sep-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
09-Sep-88,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
10-Sep-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
11-Sep-88,Sun,rally,Solidarity,government,,strike leaders & intellectuals rally to Solidarity recognition,Poland,Gdansk,recognition,06/09/1988,,5000,0,0,0,N,0,0,0,20000000,1816000,Reuters,11/09/1988,
12-Sep-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
13-Sep-88,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
14-Sep-88,Wed,strike,Solidarity,government,,bus drivers strike,Poland,Gdynia,inflation,,,301,0,0,0,N,0,0,0,20000000,1816000,BBC,17/09/1988,
15-Sep-88,Thu,accede,Solidarity,government,,Walesa has talks with the Interior Minister,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Fin Times,15/09/1988,
15-Sep-88,Thu,demonstration,RPW,government,police,protest of foundry that pollutes water; say 'close it!',Poland,Wroclaw,ecology,,,15000,0,0,0,N,31,0,0,10000,1816000,Reuters,16/09/1988,
16-Sep-88,Fri,accede,Solidarity,government,,Walesa has talks with the Interior Minister,Poland,Warsaw,accede,,10:00-14:00,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,16/09/1988,
16-Sep-88,Fri,arrest,Solidarity,government,police,prosecutor detains 7 mine strike leaders,Poland,Jastrzebie,repression,,,0,7,0,0,N,3,0,0,20000000,1816000,Reuters,16/09/1988,
17-Sep-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
18-Sep-88,Sun,rally,Solidarity,government,,Walesa tells rally Solidarity will soon be recognized,Poland,Jasna Gora,recognition,,,30001,0,0,0,N,31,0,0,20000000,1816000,Reuters,18/09/1988,
19-Sep-88,Mon,rally,PEN,government,,"International PEN holds first meeting, asks for democracy",Poland,Warsaw,democracy,,19:30-21:00,127,0,0,0,N,0,0,0,20000000,1816000,Reuters,20/09/1988,
20-Sep-88,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
21-Sep-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
22-Sep-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
23-Sep-88,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
24-Sep-88,Sat,arrest,NZS,government,police,"police raid a flat where students meet, arrest them",Poland,Warsaw,repression,,14:00,0,18,0,0,N,8,0,0,20000000,1816000,Reuters,25/09/1988,
25-Sep-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
26-Sep-88,Mon,demonstration,NZS,government,,students demand release of leaders; march past Communist party building,Poland,Warsaw,freedom,24/09/1988,,50,0,0,0,N,3,0,0,20000000,1816000,Reuters,26/09/1988,
26-Sep-88,Mon,trial,PPS,government,court,4 on trial for assaulting factory guards in May,Poland,Wroclaw,repression,05/05/1988,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/09/1988,
26-Sep-88,Mon,arrest,Solidarity,government,court,judge closes trial; ejects 60 and arrests 5,Poland,Wroclaw,repression,05/05/1988,,60,5,0,0,N,8,0,0,20000000,1816000,Reuters,26/09/1988,
27-Sep-88,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
28-Sep-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
29-Sep-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
30-Sep-88,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
01-Oct-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
02-Oct-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
03-Oct-88,Mon,trial,PPS,government,court,4 found guilty of assault,Poland,Wroclaw,repression,05/05/1988,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,03/10/1988,
04-Oct-88,Tue,rally,NZS,government,,Rector of Warsaw U. asks legalization of NZS & Solidarity,Poland,Warsaw,recognition,,,2000,0,0,0,N,31,0,0,20000000,1816000,Reuters,04/10/1988,
05-Oct-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
06-Oct-88,Thu,preclude,Solidarity,government,,new PM says Solidarity will never be legalized,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,06/10/1988,
07-Oct-88,Fri,symbolic,Solidarity,government,police,street theatre group makes fun of secret police,Poland,Warsaw,freedom,07/10/1944,,301,36,3,0,N,101,0,0,20000000,1816000,Reuters,07/10/1988,
07-Oct-88,Fri,demonstration,Solidarity,government,police,former striking workers protest their firing,Poland,Warsaw,justice,05/09/1988,,300,0,0,0,N,31,0,0,20000000,1816000,Reuters,13/10/1988,
08-Oct-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
09-Oct-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
10-Oct-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
11-Oct-88,Tue,rally,NZS,government,police,students rally in more than 6 cities for recognition,Poland,Poland,recognition,,,4500,0,0,0,N,301,0,0,20000000,1816000,Reuters,11/10/1988,
12-Oct-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
13-Oct-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
14-Oct-88,Fri,harassment,Solidarity,government,,government asks removal of dissidents on round-table ,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Fin Times,15/10/1988,
15-Oct-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
16-Oct-88,Sun,demonstration,Solidarity,government,police,"after mass, youths march against PM Rokowski; police attack",Poland,Gdansk,recognition,,13:00-14:00,700,12,7,0,N,301,0,0,20000000,1816000,Reuters,16/10/1988,
17-Oct-88,Mon,harassment,Solidarity,government,,state delays the start of round-table talks; blames Solidarity,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,17/10/1988,
18-Oct-88,Tue,accede,Solidarity,government,court,court releases dissident held 18 months without trial,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,19/10/1988,
19-Oct-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
20-Oct-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
21-Oct-88,Fri,demonstration,Solidarity,government,,protest against housing shortage,Poland,Wroclaw,housing,,,1001,5,0,0,N,8,0,0,20000000,1816000,Reuters,21/10/1988,
22-Oct-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
23-Oct-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
24-Oct-88,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
25-Oct-88,Tue,boycott,Solidarity,government,,Walesa rejects request for meeting to delete 2 people from Solidarity on round-table,Poland,Gdansk,recognition,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/10/1988,
26-Oct-88,Wed,accede,Church,government,,Cardinal Glemp and Jaruzelski meet to discuss round-table,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,26/10/1988,
27-Oct-88,Thu,demonstration,Solidarity,government,police,protest to reinstate fired striking workers,Poland,Katowice,justice,05/09/1988,,1000,5,1,0,N,31,0,0,20000000,1816000,Reuters,28/10/1988,
28-Oct-88,Fri,demonstration,NZS,government,police,students demonstrate for housing,Poland,Warsaw,housing,,,300,12,0,0,N,70,0,0,20000000,1816000,Reuters,28/10/1988,
29-Oct-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
30-Oct-88,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
31-Oct-88,Mon,petition,Solidarity,government,,Solidarity says decision to shut Lenin shipyard is politics,Poland,Gdansk,justice,,,29,0,0,0,N,0,0,0,20000000,1816000,Reuters,31/10/1988,
01-Nov-88,Tue,rally,Church,government,,mass to prevent Lenin shipyard to close,Poland,Gdansk,justice,31/10/1988,,2000,0,0,0,N,,0,0,20000000,1816000,Reuters,01/11/1988,
01-Nov-88,Tue,demonstration,Solidarity,government,,"after mass, flowers placed on strike monument",Poland,Gdansk,justice,31/10/1988,,100,0,0,0,N,,0,0,20000000,1816000,Reuters,01/11/1988,
02-Nov-88,Wed,rally,Solidarity,government,,OPZZ unions join Solidarity in rally to prevent closing,Poland,Gdansk,justice,31/10/1988,,9000,0,0,0,N,301,0,0,20000000,1816000,Reuters,02/11/1988,
03-Nov-88,Thu,rally,Church,government,,Margaret Thatcher visits Popieluszko's grave,Poland,Warsaw,justice,19/10/1984,,5000,0,0,0,N,31,0,0,20000000,1816000,Reuters,04/11/1988,
04-Nov-88,Fri,rally,Solidarity,government,,Thatcher & Walesa lay wreaths in huge rally,Poland,Gdansk,freedom,,,30001,0,0,0,N,301,0,0,20000000,1816000,Reuters,04/11/1988,
05-Nov-88,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
06-Nov-88,Sun,symbolic,Solidarity,government,police,street theatre 'celebrates' Bolshevik revolution anniversary,Poland,Warsaw,freedom,07/11/1917,,4000,0,0,0,N,31,0,0,20000000,1816000,Reuters,06/11/1988,
06-Nov-88,Sun,rally,Solidarity,government,,Walesa tells rally he will call a strike alert,Poland,Gdansk,justice,31/10/1988,,2000,0,0,0,N,8,0,0,20000000,1816000,Reuters,06/11/1988,
07-Nov-88,Mon,symbolic,Solidarity,government,police,street theatre 'celebrates' Bolshevik revolution anniversary,Poland,Warsaw,freedom,07/11/1917,,301,36,0,0,N,31,0,0,20000000,1816000,Reuters,07/11/1988,
07-Nov-88,Mon,symbolic,Solidarity,government,police,street theatre 'celebrates' Bolshevik revolution anniversary,Poland,Wroclaw,freedom,07/11/1917,,3001,0,0,0,N,31,0,0,20000000,1816000,Reuters,07/11/1988,
08-Nov-88,Tue,strike,Solidarity,government,,young workers defy Walesa and strike,Poland,Gdansk,recognition,,,500,0,0,0,N,8,0,0,20000000,1816000,Reuters,08/11/1988,
09-Nov-88,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
10-Nov-88,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
11-Nov-88,Fri,demonstration,Solidarity,government,police,protesters clash with police on Polish independence anniversary,Poland,Gdansk,freedom,11/11/1918,,5000,50,50,0,Y,301,0,0,20000000,1816000,Reuters,11/11/1988,
11-Nov-88,Fri,demonstration,Solidarity,government,police,"after mass, march for Polish independence",Poland,Warsaw,freedom,11/11/1918,,15000,0,0,0,N,301,0,0,20000000,1816000,Reuters,11/11/1988,
11-Nov-88,Fri,demonstration,Solidarity,government,police,police block young people from Tomb of Unknown Soldier,Poland,Warsaw,freedom,11/11/1918,,1000,0,0,0,N,301,0,0,20000000,1816000,Reuters,11/11/1988,
11-Nov-88,Fri,demonstration,Solidarity,government,police,police van drives into demonstration,Poland,Katowice,freedom,11/11/1918,,2000,46,11,0,N,31,0,0,20000000,1816000,Reuters,11/11/1988,
11-Nov-88,Fri,demonstration,Solidarity,government,police,protesters clash with police on Polish independence anniversary,Poland,Poznan,freedom,11/11/1918,,1000,0,0,0,N,31,0,0,20000000,1816000,Reuters,11/11/1988,
11-Nov-88,Fri,demonstration,Solidarity,government,police,marchers demand PM Rokowski's resignation,Poland,Wroclaw,freedom,11/11/1918,,10000,0,0,0,N,31,0,0,20000000,1816000,Reuters,11/11/1988,
11-Nov-88,Fri,demonstration,Solidarity,government,police,protesters clash with police on Polish independence anniversary,Poland,Wolomin,freedom,11/11/1918,,301,1,0,0,N,3,0,0,20000000,1816000,Reuters,13/11/1988,
11-Nov-88,Fri,symbolic,Solidarity,government,,dissidents throw leaflets down into military parade,Poland,Warsaw,freedom,11/11/1918,,31,0,0,0,N,301,0,0,20000000,1816000,Reuters,11/11/1988,
11-Nov-88,Fri,demonstration,PPS,government,police,demonstration calling for free elections,Poland,Warsaw,freedom,11/11/1918,15:00,101,0,0,0,N,31,0,0,20000000,1816000,BBC,17/11/1988,
12-Nov-88,Sat,hunger strike,Solidarity,government,police,hunger strike to protest police brutality,Poland,Katowice,justice,11/11/1988,,85,0,0,0,N,0,0,0,20000000,1816000,Reuters,12/11/1988,
13-Nov-88,Sun,hunger strike,Solidarity,government,police,hunger strike to protest police brutality,Poland,Katowice,justice,11/11/1988,,85,0,0,0,N,0,0,0,20000000,1816000,Reuters,13/11/1988,
14-Nov-88,Mon,hunger strike,Solidarity,government,police,hunger strike to protest police brutality,Poland,Katowice,justice,11/11/1988,,45,0,0,0,N,0,0,0,20000000,1816000,Reuters,14/11/1988,
15-Nov-88,Tue,hunger strike,Solidarity,government,police,hunger strike to protest police brutality,Poland,Katowice,justice,11/11/1988,,45,0,0,0,N,0,0,0,20000000,1816000,Reuters,15/11/1988,
15-Nov-88,Tue,preemption,Solidarity,government,police,police arrest 3 leaders in advance of Ursus rally,Poland,Warsaw,repression,,,0,3,0,0,N,8,0,0,20000000,1816000,Reuters,15/11/1988,
