Event date,Day,Action,Protester,State/target,Agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,Org strength: dissidents,Org. strength: regime,Source,Story date,No event found
28-Feb-84,Tue,rally,Solidarity,government,,Walesa speaks at Solidarity member's funeral,Poland,Gdansk,freedom,,,301,0,0,0,N,0,0,0,14000000,1816000,Reuters,28/02/1984,
28-Feb-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Leczyca,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Reuters,29/02/1984,
28-Feb-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
28-Feb-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
29-Feb-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Leczyca,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Reuters,29/02/1984,
29-Feb-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
29-Feb-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
01-Mar-84,Thu,arrest,Church,government,police,"Fr. Malkowski arrested, questioned; apartment searched",Poland,Warsaw,repression,,,1,1,0,0,N,3,0,0,20000000,1816000,Reuters,01/03/1984,
01-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
01-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
02-Mar-84,Fri,hunger strike_e,Solidarity,government,prison,Solidarity member force-fed through a tube,Poland,Strzelin,repression,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,06/03/1984,
02-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
02-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
03-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
03-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
04-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
04-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
05-Mar-84,Mon,arrest,Church,government,police,"Fr, Malkowski arrested, questioned",Poland,Warsaw,repression,,,1,1,0,0,N,31,0,0,20000000,1816000,Reuters,06/03/1984,
05-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
05-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
06-Mar-84,Tue,arrest,Church,government,police,"Fr. Popieluszko arrested, questioned",Poland,Warsaw,repression,,,1,1,0,0,N,31,0,0,20000000,1816000,Reuters,06/03/1984,
06-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
06-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
07-Mar-84,Wed,occupation,students,government,police,students refuse to leave school; protest cruxifices removal,Poland,Garwolin,freedom,,15:00-17:00,601,0,0,0,N,301,0,0,14000000,1816000,Reuters,08/03/1984,
07-Mar-84,Wed,dismissed,principal,government,school,principal of protesting school fired,Poland,Garwolin,repression,,09:00,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,08/03/1984,
07-Mar-84,Wed,arrest,Solidarity,government,police,"Marek Nowakowski, novelist, arrested, questioned",Poland,Warsaw,repression,,,1,1,0,0,N,31,0,0,14000000,1816000,Reuters,08/03/1984,
07-Mar-84,Wed,demonstration,students,government,police,"students, parents march to church attacked by police",Poland,Garwolin,justice,,19:00-20:00,301,,,0,N,301,0,0,14000000,1816000,Reuters,09/03/1984,
07-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
07-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
08-Mar-84,Thu,rally,students,government,police,students protest removal of crucifixes from school,Poland,Garwolin,freedom,,,2001,0,0,0,N,301,0,0,14000000,1816000,Reuters,08/03/1984,
08-Mar-84,Thu,petition,Church,government,police,surrounding villages send petitions against crucifixes removal,Poland,Poland,freedom,07/03/1984,,3001,0,0,0,N,0,0,0,14000000,1816000,Reuters,08/03/1984,
08-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
08-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
09-Mar-84,Fri,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,101,0,0,0,N,0,0,0,14000000,1816000,Reuters,09/03/1984,
09-Mar-84,Fri,rally,students,government,,protesting Garwolin students journey to shrine,Poland,Czestochowa,freedom,07/03/1984,,36,0,0,0,N,0,0,0,14000000,1816000,Reuters,09/03/1984,
09-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
09-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
10-Mar-84,Sat,rally,students,government,,protesting Garwolin students journey to shrine,Poland,Czestochowa,freedom,07/03/1984,,3001,0,0,0,N,0,0,0,14000000,1816000,Reuters,10/03/1984,
10-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
10-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
11-Mar-84,Sun,hunger strike,Church,government,,parishioners want Nowak back,Poland,Warsaw,justice,16/02/1984,,7,0,0,0,N,0,0,0,14000000,1816000,Reuters,11/03/1984,
11-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
11-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
12-Mar-84,Mon,hunger strike,Church,government,,parishioners want Nowak back,Poland,Warsaw,justice,16/02/1984,,7,0,0,0,N,0,0,0,14000000,1816000,Reuters,12/03/1984,
12-Mar-84,Mon,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,12/03/1984,
12-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
12-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
13-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
13-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
13-Mar-84,Tue,petition,Church,government,,bishops oppose removal of crucifixes,Poland,Poland,justice,07/03/1984,,80,0,0,0,N,0,0,0,20000000,1816000,Reuters,13/03/1984,
13-Mar-84,Tue,hunger strike,Church,government,,parishioners want Nowak back,Poland,Warsaw,justice,16/02/1984,,9,0,0,0,N,0,0,0,14000000,1816000,Reuters,13/03/1984,
13-Mar-84,Tue,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
13-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
13-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
14-Mar-84,Wed,hunger strike,Church,government,,parishioners want Nowak back,Poland,Warsaw,justice,16/02/1984,,9,0,0,0,N,0,0,0,14000000,1816000,Reuters,14/03/1984,
14-Mar-84,Wed,arrest,Church,government,police,police arrest priest and question him,Poland,Garwolin,repression,07/03/1984,9:00-10:00,1,1,0,0,N,31,0,0,20000000,1816000,Reuters,14/03/1984,
14-Mar-84,Wed,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
14-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
14-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
15-Mar-84,Thu,hunger strike,Church,government,,parishioners want Nowak back,Poland,Warsaw,justice,16/02/1984,,9,0,0,0,N,0,0,0,14000000,1816000,Reuters,15/03/1984,
15-Mar-84,Thu,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
15-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
15-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
16-Mar-84,Fri,hunger strike_e,Church,government,,Nowak hunger strikers stopped by Glemp decision,Poland,Warsaw,justice,16/02/1984,,9,0,0,0,N,0,0,0,14000000,1816000,Reuters,16/03/1984,
16-Mar-84,Fri,exit,Solidarity,government,,3 workers stow away on a British freighter,Poland,Gdynia,freedom,08/10/1982,,3,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/03/1984,
16-Mar-84,Fri,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
16-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
16-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
17-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
17-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
18-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
18-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
19-Mar-84,Mon,arrest,Church,government,police,priests arrested & questioned about crucifix protest,Poland,Garwolin,repression,07/03/1984,,2,2,0,0,N,31,0,0,20000000,1816000,Reuters,20/03/1984,
19-Mar-84,Mon,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
19-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
19-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
20-Mar-84,Tue,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
20-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
20-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
21-Mar-84,Wed,petition,Solidarity,government,,Walesa attacks arrest of authors,Poland,Gdansk,freedom,07/03/1984,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,21/03/1984,
21-Mar-84,Wed,petition,Church,government,,Pope criticizes removed of crucifixes,Poland,Rome,justice,07/03/1984,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,21/03/1984,
21-Mar-84,Wed,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
21-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
21-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
22-Mar-84,Thu,arrest,Solidarity,government,police,"police find printing press, leaflets",Poland,Lodz,repression,,,6,6,0,0,N,31,0,0,14000000,1816000,Reuters,23/03/1984,
22-Mar-84,Thu,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
22-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
22-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
23-Mar-84,Fri,arrest,Solidarity,government,police,"police find printing press, leaflets",Poland,Nowy Sacz,repression,,,6,6,0,0,N,31,0,0,14000000,1816000,Reuters,23/03/1984,
23-Mar-84,Fri,arrest,Solidarity,government,police,"police find printing press, leaflets",Poland,Gorlice,repression,,,7,7,0,0,N,31,0,0,14000000,1816000,Reuters,23/03/1984,
23-Mar-84,Fri,lockout,students,government,,officials close school where protest began,Poland,Garwolin,repression,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,CSM,24/03/1984,
23-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
23-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
24-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
24-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
24-Mar-84,Sat,harassment,Solidarity,government,police,police surround Walesa home; prevent travel to monastery,Poland,Gdansk,repression,,,1,0,0,0,N,301,0,0,14000000,1816000,Reuters,24/03/1984,
25-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
25-Mar-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
26-Mar-84,Mon,boycott,students,government,,students boycott classes in school removed crucifixes,Poland,Garwolin,justice,07/03/1984,,551,0,0,0,N,0,0,0,14000000,1816000,Reuters,30/03/1984,
26-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
26-Mar-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
27-Mar-84,Tue,boycott,students,government,,students boycott classes in school removed crucifixes,Poland,Garwolin,justice,07/03/1984,,551,0,0,0,N,0,0,0,14000000,1816000,Reuters,30/03/1984,
27-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
27-Mar-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
28-Mar-84,Wed,boycott,students,government,,students boycott classes in school removed crucifixes,Poland,Garwolin,justice,07/03/1984,,551,0,0,0,N,0,0,0,14000000,1816000,CSM,29/03/1984,
28-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
28-Mar-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
29-Mar-84,Thu,boycott,students,government,,students boycott classes in school removed crucifixes,Poland,Garwolin,justice,07/03/1984,,551,0,0,0,N,0,0,0,14000000,1816000,Reuters,30/03/1984,
29-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
29-Mar-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
30-Mar-84,Fri,boycott,students,government,,students boycott classes in school removed crucifixes,Poland,Garwolin,justice,07/03/1984,,551,0,0,0,N,0,0,0,14000000,1816000,Reuters,30/03/1984,
30-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,6,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
30-Mar-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Braniewo,freedom,,,8,0,0,0,N,0,0,0,14000000,1816000,Unces News,05/04/1984,
31-Mar-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
01-Apr-84,Sun,petition,Church,government,,all priests read statement that cross is symbol of Poland,Poland,Poland,justice,07/03/1984,,3001,0,0,0,N,0,0,0,20000000,1816000,Reuters,01/04/1984,
01-Apr-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
02-Apr-84,Mon,repression,Solidarity,government,,state newspapers satirize Walesa,Poland,Poland,repression,21/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,02/04/1984,
02-Apr-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
03-Apr-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
04-Apr-84,Wed,trial,Solidarity,government,,3 Solidarity leaders on trial for protesting in Wujek,Poland,Katowice,repression,16/12/1983,,0,3,0,0,N,0,0,0,14000000,1816000,Reuters,04/04/1984,
04-Apr-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
05-Apr-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
06-Apr-84,Fri,accede,students,government,,state allows one crucifix in school,Poland,Garwolin,accede,07/03/1984,,0,0,0,0,N,0,0,0,14000000,1816000,Reuters,06/04/1984,
06-Apr-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
07-Apr-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
08-Apr-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
09-Apr-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
10-Apr-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
11-Apr-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
12-Apr-84,Thu,petition,Solidarity,government,,leaflet urges boycott of May local elections,Poland,Poland,freedom,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,12/04/1984,
12-Apr-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
13-Apr-84,Fri,petition,Solidarity,government,,Solidarity accuses state of keeping it off election slates,Poland,Poland,freedom,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,13/04/1984,
13-Apr-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
14-Apr-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
15-Apr-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
16-Apr-84,Mon,petition,Solidarity,government,prison,former prisoners accuse state of brutality,Poland,Poland,justice,,,15,0,0,0,N,0,0,0,14000000,1816000,Reuters,16/04/1984,
16-Apr-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
17-Apr-84,Tue,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
18-Apr-84,Wed,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
19-Apr-84,Thu,petition,Solidarity,government,prison,Walesa urges end to prison hunger strikes,Poland,Gdansk,justice,,,1,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
19-Apr-84,Thu,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,19/04/1984,
20-Apr-84,Fri,petition,Solidarity,government,prison,prison brutality announced in a leaflet,Poland,Barczewo,freedom,,,100,0,0,0,N,0,0,0,14000000,1816000,Reuters,20/04/1984,
20-Apr-84,Fri,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
21-Apr-84,Sat,petition,Church,government,,Pope says Solidarity cannot be erased in mind,Poland,Rome,justice,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,21/04/1984,
21-Apr-84,Sat,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
22-Apr-84,Sun,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
23-Apr-84,Mon,hunger strike,Solidarity,government,prison,political prisoners stage hunger strike,Poland,Barczewo,freedom,,,10,0,0,0,N,0,0,0,14000000,1816000,Reuters,03/05/1984,
