Event date,Day,Action,Protester,State/target,Agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,Org strength: dissidents,Org. strength: regime,Source,Story date,No event found
29-May-86,Thu,boycott,students,government,university,students boycott classes because of toxic gas,Poland,Gdansk,ecology,20/05/1986,,301,0,0,0,N,3,0,0,20000000,1816000,Reuters,04/06/1986,
30-May-86,Fri,boycott,students,government,university,students boycott classes because of toxic gas,Poland,Gdansk,ecology,20/05/1986,,301,0,0,0,N,3,0,0,20000000,1816000,Reuters,04/06/1986,
31-May-86,Sat,arrest,Solidarity,government,police,"Z. Bujak, most wanted Solidarity underground leader arrested",Poland,Warsaw,repression,,,,4,0,0,N,5,0,0,20000000,1816000,Reuters,31/05/1986,
31-May-86,Sat,arrest,official,government,police,foreign ministry official whose daughter controlled Bujak's flat is arrested,Poland,Warsaw,repression,,,,1,0,0,N,3,0,0,1,1816000,Reuters,09/06/1986,
01-Jun-86,Sun,demonstration,RPW,government,police,anti-nuclear demo is attacked by police,Poland,Cracow,nuclear power,26/04/1986,,2000,3,0,0,N,301,0,0,3001,1816000,Reuters,01/06/1986,
01-Jun-86,Sun,demonstration,Solidarity,government,police,anti-nuclear demo is attacked by police,Poland,Wroclaw,nuclear power,26/04/1986,,200,9,3,0,N,36,0,0,20000000,1816000,Reuters,01/06/1986,
01-Jun-86,Sun,demonstration,Solidarity,government,police,protest against arrest of Z. Bujak,Poland,Czestochowa,repression,31/05/1986,,3001,0,0,0,N,31,0,0,20000000,1816000,Uncens News,03/06/1986,
02-Jun-86,Mon,petition,professors,government,Energy minister,academics ask for cancellation of nuclear power construction,Poland,Gdansk,nuclear power,26/04/1986,,18,0,0,0,N,0,0,0,3001,1816000,Fin Times,03/06/1986,
02-Jun-86,Mon,exit,dissidents,government,,Poles defect in a West German tour,Poland,Germany,freedom,,,9,0,0,0,N,0,0,0,20000000,1816000,Uncens News,03/06/1986,
02-Jun-86,Mon,arrest,Solidarity,government,police,professor who was to fly to Paris arrested & ordered to stay,Poland,Warsaw,repression,15/01/1986,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,03/06/1986,
02-Jun-86,Mon,boycott,students,government,university,students boycott classes because of toxic gas,Poland,Gdansk,ecology,20/05/1986,,301,0,0,0,N,3,0,0,20000000,1816000,Reuters,04/06/1986,
03-Jun-86,Tue,trial,Solidarity,government,court,3 underground leaders indicted,Poland,Warsaw,repression,31/05/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,03/06/1986,
03-Jun-86,Tue,boycott,students,government,university,students boycott classes because of toxic gas,Poland,Gdansk,ecology,20/05/1986,,301,0,0,0,N,3,0,0,20000000,1816000,Reuters,04/06/1986,
03-Jun-86,Tue,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,05/06/1986,
04-Jun-86,Wed,boycott,students,government,university,students end boycott upon Walesa's recommendation,Poland,Gdansk,ecology,20/05/1986,,301,0,0,0,N,,0,0,20000000,1816000,Reuters,04/06/1986,
04-Jun-86,Wed,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,04/06/1986,
05-Jun-86,Thu,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,05/06/1986,
06-Jun-86,Fri,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,06/06/1986,
07-Jun-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
08-Jun-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
09-Jun-86,Mon,demonstration,Solidarity,government,police,demo erupts after mass; shout 'Bujak' & Solidarity,Poland,Warsaw,freedom,31/05/1986,18:00-18:20,301,0,0,0,N,31,0,0,20000000,1816000,Reuters,09/06/1986,
10-Jun-86,Tue,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,13/06/1986,
11-Jun-86,Wed,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,13/06/1986,
12-Jun-86,Thu,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,13/06/1986,
12-Jun-86,Thu,arrest,Solidarity,government,police,police search flats; arrest Solidarity supporters,Poland,Warsaw,repression,,,,6,0,0,N,5,0,0,20000000,1816000,Uncens News,17/06/1986,
13-Jun-86,Fri,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,13/06/1986,
14-Jun-86,Sat,exit,Solidarity,government,,apply for political asylum in Germany,Poland,Germany,freedom,,,750,0,0,0,N,0,0,0,20000000,1816000,Uncens News,08/09/1986,
15-Jun-86,Sun,trial,Solidarity,government,court,searched flat arrested are indicted,Poland,Warsaw,repression,12/06/1986,,,,0,0,N,0,0,0,20000000,1816000,Reuters,17/06/1986,
16-Jun-86,Mon,arrest,Solidarity,government,police,police arrest Solidarity workers before Party Congress,Poland,Juszczyn,repression,,,,31,0,0,N,31,0,0,20000000,1816000,Reuters,16/06/1986,
16-Jun-86,Mon,arrest,Solidarity,government,police,Solidarity advisor arrested,Poland,Warsaw,repression,,,,1,0,0,N,3,0,0,20000000,1816000,Reuters,16/06/1986,
17-Jun-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
18-Jun-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
19-Jun-86,Thu,trial,Solidarity,government,court,6 Solidarity supporters sentenced for protest,Poland,Warsaw,repression,12/06/1986,,,,0,0,N,0,0,0,20000000,1816000,Reuters,19/06/1986,
19-Jun-86,Thu,petition,Church,government,,Pope expresses concern for political arrests,Poland,Rome,freedom,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,19/06/1986,
20-Jun-86,Fri,mobilization,Solidarity,government,,Underground Solidarity holds news conference,Poland,Warsaw,freedom,,,9,0,0,0,N,0,0,0,20000000,1816000,Reuters,20/06/1986,
20-Jun-86,Fri,arrest,doctor,government,police,pole arrest a doctor for alleged spying,Poland,Warsaw,repression,,,,1,0,0,N,3,0,0,1,1816000,Reuters,20/06/1986,
20-Jun-86,Fri,repression,Church,government,,police build an iron fence around church to prevent demos,Poland,Warsaw,repression,,,,,0,0,N,,0,0,20000000,1816000,Reuters,20/06/1986,
21-Jun-86,Sat,harassment,Solidarity,government,police,police question professor who was to fly to Paris,Poland,Warsaw,repression,02/06/1986,,,,0,0,N,3,0,0,20000000,1816000,Reuters,21/06/1986,
22-Jun-86,Sun,demonstration,Solidarity,government,police,commemorate 1976 protest on food price raises,Poland,Warsaw,freedom,22/06/1976,,1500,2,0,0,N,31,0,0,20000000,1816000,Reuters,22/06/1986,
23-Jun-86,Mon,arrest,Church,government,police,Walesa's priest questionned for espionage,Poland,Gdansk,repression,,,,1,0,0,N,3,0,0,20000000,1816000,Reuters,23/06/1986,
24-Jun-86,Tue,arrest,Solidarity,government,police,Walesa is questionned about espionage,Poland,Gdansk,repression,,,,1,0,0,N,3,0,0,20000000,1816000,Reuters,24/06/1986,
25-Jun-86,Wed,harassment,Solidarity,government,police,5 Solidarity leaders brought in for questionning,Poland,Poland,repression,,,,5,0,0,N,3,0,0,20000000,1816000,Reuters,25/06/1986,
25-Jun-86,Wed,petition,Church,government,,Pope sends commemoration message on Poznan rising,Poland,Rome,freedom,25/06/1956,,1,0,0,0,N,,0,0,20000000,1816000,Reuters,25/06/1986,
25-Jun-86,Wed,demonstration,Solidarity,government,police,commemorate 1976 protest on food price raises,Poland,Radom,freedom,25/06/1976,,3000,30,0,0,N,101,0,0,20000000,1816000,Uncens News,01/07/1986,
26-Jun-86,Thu,arrest,Solidarity,government,police,Walesa is questionned about espionage,Poland,Gdansk,repression,,,,,0,0,N,3,0,0,20000000,1816000,Reuters,26/06/1986,
26-Jun-86,Thu,arrest,Solidarity,government,police,Solidarity leaders brought in for questionning,Poland,Warsaw,repression,,,,2,0,0,N,3,0,0,20000000,1816000,Uncens News,01/07/1986,
27-Jun-86,Fri,petition,Solidarity,government,PM,letter asks release of ill prisoner & threatens protest,Poland,Poland,freedom,,,530,0,0,0,N,0,0,0,20000000,1816000,Reuters,27/06/1986,
27-Jun-86,Fri,symbolic,Solidarity,government,prison,workers march silently to free political prisoners,Poland,Wroclaw,freedom,,12:00-12:01,200,0,0,0,N,8,0,0,20000000,1816000,Reuters,27/06/1986,
28-Jun-86,Sat,arrest,Solidarity,government,police,Joseph Pinior arrested as he leaves his flat,Poland,Wroclaw,repression,,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,28/06/1986,
28-Jun-86,Sat,mobilization,Solidarity,government,,"leaflets ask people not to go to Party commeneration, but to Solidarity's",Poland,Poznan,freedom,28/06/1956,,31,3,0,0,N,0,0,0,20000000,1816000,Reuters,28/06/1986,
28-Jun-86,Sat,demonstration,Solidarity,government,police,people chant for Bujak's release,Poland,Poznan,freedom,31/05/1986,,301,0,0,0,N,31,0,0,20000000,1816000,Reuters,28/06/1986,
29-Jun-86,Sun,demonstration,Solidarity,government,police,police stop demonstration for 1956 rising with water cannon,Poland,Poznan,freedom,28/06/1956,,5000,31,51,0,N,101,0,0,20000000,1816000,Reuters,29/06/1986,
29-Jun-86,Sun,rally,Church,government,police,Father Popieluszko's grave is blessed,Poland,Warsaw,freedom,19/10/1984,,10000,0,0,0,N,301,0,0,20000000,1816000,Reuters,29/06/1986,
29-Jun-86,Sun,preclude,actors,government,police,police arrest actors planning a 'Bread & Freedom' play,Poland,Poznan,repression,28/06/1956,,7,7,0,0,N,31,0,0,20000000,1816000,Reuters,29/06/1986,
29-Jun-86,Sun,demonstration,Solidarity,government,police,commemorate 1956 'Bread & Freedom' rising,Poland,Wroclaw,freedom,29/06/1956,,301,17,0,0,N,31,0,0,20000000,1816000,Reuters,30/06/1986,
30-Jun-86,Mon,demonstration,non-Poles,government,prison,leaflets asking for release of political prisoners tossed by W. Europeans,Poland,Warsaw,freedom,,,8,8,0,0,N,31,0,0,8,1816000,Reuters,30/06/1986,
01-Jul-86,Tue,preclude,Solidarity,government,,government refuses Walesa a passport,Poland,Warsaw,repression,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,01/07/1986,
01-Jul-86,Tue,arrest,Solidarity,government,police,Walesa brought in for questionning,Poland,Gdansk,repression,,,,,0,0,N,3,0,0,20000000,1816000,Uncens News,01/07/1986,
02-Jul-86,Wed,exit,Solidarity,government,,Solidarity family flee to United States,Poland,US,freedom,,,4,0,0,0,N,0,0,0,20000000,1816000,Reuters,03/07/1986,
03-Jul-86,Thu,expulsion,non-Poles,government,,8 Europeans expelled for distributing leaflets,Poland,Warsaw,repression,30/06/1986,,0,0,0,0,N,3,0,0,8,1816000,Reuters,03/07/1986,
04-Jul-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
05-Jul-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
06-Jul-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
07-Jul-86,Mon,petition,professors,government,prison,Walesa & professors ask release of writer,Poland,Poland,freedom,,,11,0,0,0,N,0,0,0,20000000,1816000,Uncens News,14/07/1986,
08-Jul-86,Tue,demonstration,Solidarity,government,police,2 demonstrations to free political prisoners,Poland,Wroclaw,freedom,,,12,12,0,0,N,5,0,0,20000000,1816000,Reuters,08/07/1986,
09-Jul-86,Wed,trial,Solidarity,government,court,court fines the Wroclaw demonstrators,Poland,Wroclaw,repression,08/07/1986,,,,0,0,N,0,0,0,20000000,1816000,Reuters,09/07/1986,
10-Jul-86,Thu,arrest,Solidarity,government,police,Walesa brought in for questionning,Poland,Gdansk,repression,,,,1,0,0,N,3,0,0,20000000,1816000,Uncens News,14/07/1986,
11-Jul-86,Fri,demonstration,Solidarity,government,police,silent protester wears 2 boards for freeing political prisoners,Poland,Wroclaw,freedom,,,1,1,0,0,N,3,0,0,20000000,1816000,Reuters,11/07/1986,
12-Jul-86,Sat,demonstration,KPN,government,police,demonstration to free political prisoners,Poland,Wroclaw,freedom,,,2,2,0,0,N,3,0,0,3001,1816000,Reuters,13/07/1986,
13-Jul-86,Sun,exit,Solidarity,government,,apply for political asylum in Germany,Poland,Germany,freedom,,,750,0,0,0,N,0,0,0,20000000,1816000,Uncens News,08/09/1986,
14-Jul-86,Mon,demonstration,KPN,government,police,silent demonstration to free political prisoners,Poland,Wroclaw,freedom,,,1,1,0,0,N,3,0,0,3001,1816000,Reuters,14/07/1986,
15-Jul-86,Tue,demonstration,KPN,government,police,dissidents taking turns doing silent protest to free political prisoners,Poland,Wroclaw,freedom,,,2,2,0,0,N,3,0,0,3001,1816000,Reuters,15/07/1986,
16-Jul-86,Wed,demonstration,KPN,government,police,dissidents taking turns doing silent protest to free political prisoners,Poland,Wroclaw,freedom,,,1,0,0,0,N,3,0,0,3001,1816000,Reuters,17/07/1986,
17-Jul-86,Thu,accede,Solidarity,government,Sejm,Sejm offers amnesty if prisoners give up dissent,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,17/07/1986,
18-Jul-86,Fri,petition,Solidarity,government,Sejm,Solidarity says amnesty amounts to a bribe,Poland,Poland,repression,17/07/1986,,31,0,0,0,N,0,0,0,20000000,1816000,Reuters,18/07/1986,
19-Jul-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
20-Jul-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
21-Jul-86,Mon,exit,Solidarity,government,,11 Poles defect in a trip to West Germany,Poland,Germany,freedom,,,11,0,0,0,N,0,0,0,20000000,1816000,Uncens News,04/08/1986,
22-Jul-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
23-Jul-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
24-Jul-86,Thu,arrest,Solidarity,government,police,Walesa questionned about Bujak,Poland,Gdansk,repression,31/05/1986,,,1,0,0,N,3,0,0,20000000,1816000,Reuters,24/07/1986,
24-Jul-86,Thu,arrest,Solidarity,government,police,"Geremek, a historian, arrested and indicted",Poland,Warsaw,repression,02/06/1986,,,1,0,0,N,3,0,0,20000000,1816000,Reuters,25/07/1986,
24-Jul-86,Thu,arrest,Solidarity,government,police,Jacek Kuron arrested and questionned,Poland,Warsaw,repression,,,,1,0,0,N,3,0,0,20000000,1816000,Fin Times,25/07/1986,
25-Jul-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
26-Jul-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
27-Jul-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
28-Jul-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
29-Jul-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
30-Jul-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
31-Jul-86,Thu,march,Solidarity,government,police,"after mass, march to Tomb of Unknown Soldier",Poland,Warsaw,freedom,,,1500,0,0,0,N,31,0,0,20000000,1816000,Reuters,31/07/1986,
31-Jul-86,Thu,accede,Solidarity,government,,Bogdan Lis is freed from prison under amnesty,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,31/07/1986,
01-Aug-86,Fri,arrest,Solidarity,government,police,Walesa questionned about Bujak,Poland,Gdansk,repression,31/05/1986,,,1,0,0,N,3,0,0,20000000,1816000,Reuters,01/08/1986,
02-Aug-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
03-Aug-86,Sun,rally,Solidarity,government,,Bogdan Lis addresses Solidarity rally,Poland,Gdansk,freedom,,,301,0,0,0,N,8,0,0,20000000,1816000,Reuters,03/08/1986,
04-Aug-86,Mon,demonstration,Solidarity,government,,anti-alcohol pickets; church wants August sobriety,Poland,Warsaw,sobriety,,,6,6,0,0,N,3,0,0,20000000,1816000,Reuters,04/08/1986,
04-Aug-86,Mon,demonstration,Solidarity,government,,anti-alcohol pickets; church wants August sobriety,Poland,Gdansk,sobriety,,,31,0,0,0,N,3,0,0,20000000,1816000,Reuters,04/08/1986,
05-Aug-86,Tue,accede,Solidarity,government,,5 political prisoners released on amnesty,Poland,Poland,accede,,,,,0,0,N,0,0,0,20000000,1816000,Reuters,06/08/1986,
06-Aug-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
07-Aug-86,Thu,exit,Church,government,,2 nuns ask for political asylum in Spain,Poland,Spain,freedom,,,2,0,0,0,N,0,0,0,20000000,1816000,Uncens News,19/08/1986,
08-Aug-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
09-Aug-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
10-Aug-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
11-Aug-86,Mon,accede,Solidarity,government,,Adam Michnik is released under amnesty,Poland,Barczewo,accede,,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,11/08/1986,
12-Aug-86,Tue,exit,Solidarity,government,,Polish tourists defect in West Germany,Poland,Germany,freedom,,,22,0,0,0,N,0,0,0,20000000,1816000,Uncens News,19/08/1986,
13-Aug-86,Wed,exit,Solidarity,government,,apply for political asylum in Germany,Poland,Germany,freedom,,,750,0,0,0,N,0,0,0,20000000,1816000,Uncens News,08/09/1986,
14-Aug-86,Thu,arrest,Solidarity,government,police,Walesa questionned about Bujak,Poland,Gdansk,repression,31/05/1986,9:00-10:00,,1,0,0,N,3,0,0,20000000,1816000,Reuters,14/08/1986,
14-Aug-86,Thu,rally,Solidarity,government,,Walesa lays flowers to commemorate 1980 strike,Poland,Gdansk,freedom,14/08/1980,,301,0,0,0,N,31,0,0,20000000,1816000,Reuters,14/08/1986,
15-Aug-86,Fri,mobilization,Solidarity,government,,Solidarity distributes videos on its and Pope's past,Poland,Poland,freedom,,,301,0,0,0,N,0,0,0,20000000,1816000,Fin Times,15/08/1986,
15-Aug-86,Fri,rally,Church,government,,Primate Glemp criticizes state atheism on Feast day,Poland,Czestochowa,religion,,,130001,0,0,0,N,301,0,0,20000000,1816000,Reuters,15/08/1986,
16-Aug-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
17-Aug-86,Sun,rally,Church,government,,special mass for released prisoners on anniv. of 1st open air mass,Poland,Gdansk,freedom,17/08/1980,,3001,0,0,0,N,31,0,0,20000000,1816000,Reuters,17/08/1986,
18-Aug-86,Mon,accede,KPN,government,,ill political prisoner is released under amnesty,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,3001,1816000,Uncens News,19/08/1986,
18-Aug-86,Mon,arrest,Solidarity,government,police,a couple in whose flat where Bujak was found is arrested ,Poland,Warsaw,repression,31/05/1986,,,2,0,0,N,3,0,0,20000000,1816000,Reuters,21/08/1986,
19-Aug-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
20-Aug-86,Wed,arrest,Solidarity,government,police,Professor Geremek questionned again about Bujak,Poland,Warsaw,repression,24/07/1986,,,1,0,0,N,3,0,0,20000000,1816000,Uncens News,08/09/1986,
21-Aug-86,Thu,petition,journalists,government,Navy,write for release of a journalist arresed for writing,Poland,Poland,freedom,24/04/1986,,34,0,0,0,N,0,0,0,3001,1816000,Uncens News,08/09/1986,
22-Aug-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
23-Aug-86,Sat,exit,Solidarity,government,,3 families ask for asylum in Spain,Poland,Spain,freedom,,,12,0,0,0,N,0,0,0,20000000,1816000,Uncens News,08/09/1986,
24-Aug-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
25-Aug-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
26-Aug-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
27-Aug-86,Wed,petition,Church,government,,Pope says 1980 Solidarity accords are still valid,Poland,Rome,freedom,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,27/08/1986,
28-Aug-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
29-Aug-86,Fri,arrest,Solidarity,government,police,Walesa questionned about Bujak,Poland,Gdansk,repression,31/05/1986,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,29/08/1986,
29-Aug-86,Fri,arrest,Solidarity,government,police,2 Solidarity leaders questionned about Bujak,Poland,Warsaw,repression,31/05/1986,,0,2,0,0,N,3,0,0,20000000,1816000,Uncens News,08/09/1986,
29-Aug-86,Fri,petition,Solidarity,government,,Walesa asks for release of all political prisoners,Poland,Gdansk,freedom,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,29/08/1986,
30-Aug-86,Sat,preempt,Solidarity,government,police,4 arrested on eve of Solidarity anniversary,Poland,Bielsko-Biala,repression,31/08/1980,,0,4,0,0,N,3,0,0,20000000,1816000,Reuters,30/08/1986,
30-Aug-86,Sat,preempt,Solidarity,government,police,1 arrested on eve of Solidarity anniversary,Poland,Wroclaw,repression,31/08/1980,,0,1,0,0,N,3,0,0,20000000,1816000,Reuters,30/08/1986,
30-Aug-86,Sat,rally,Solidarity,government,police,Walesa leads rally on eve of Solidarity anniversary,Poland,Gdansk,freedom,31/08/1980,,3001,0,0,0,N,301,0,0,20000000,1816000,Reuters,30/08/1986,
31-Aug-86,Sun,demonstration,Solidarity,government,police,police break up Solidarity demonstration,Poland,Nowa Huta,freedom,31/08/1980,,3001,36,0,0,N,301,0,0,20000000,1816000,Reuters,31/08/1986,
31-Aug-86,Sun,rally,Church,government,police,mass celebrating 6th Solidarity anniversay,Poland,Gdansk,freedom,31/08/1980,,7000,0,0,0,N,301,0,0,20000000,1816000,Reuters,31/08/1986,
31-Aug-86,Sun,rally,Church,government,police,mass celebrating 6th Solidarity anniversay,Poland,Warsaw,freedom,31/08/1980,,12000,0,0,0,N,301,0,0,20000000,1816000,Reuters,31/08/1986,
31-Aug-86,Sun,demonstration,Solidarity,government,police,flowers laid at monument for Solidarity's anniversay,Poland,Lodz,freedom,31/08/1986,,1000,0,0,0,N,31,0,0,20000000,1816000,Reuters,31/08/1986,
31-Aug-86,Sun,arrest,Solidarity,government,police,251 arrested before Solidarity anniversary mass,Poland,Wroclaw,repression,31/08/1980,,,251,0,0,N,3,0,0,20000000,1816000,Reuters,01/09/1986,
31-Aug-86,Sun,rally,Solidarity,government,police,mass celebrating 6th Solidarity anniversay,Poland,Wroclaw,freedom,31/08/1980,,2000,0,0,0,N,31,0,0,20000000,1816000,Reuters,01/09/1986,
31-Aug-86,Sun,rally,Solidarity,government,police,mass celebrating 6th Solidarity anniversay,Poland,Cracow,freedom,31/08/1980,,2000,36,0,0,N,31,0,0,20000000,1816000,Uncens News,08/09/1986,
31-Aug-86,Sun,exit,Solidarity,government,police,ask for political asylum in Germany,Poland,Germany,freedom,,,27,0,0,0,N,0,0,0,20000000,1816000,Uncens News,08/09/1986,
31-Aug-86,Sun,rally,Solidarity,government,police,mass celebrating 6th Solidarity anniversay,Poland,Szczecin,freedom,31/08/1980,12:00,2000,0,0,0,N,31,0,0,20000000,1816000,BBC,02/09/1986,
01-Sep-86,Mon,arrest,Solidarity,government,police,anti-alcohol pickets refuse to pay fine; are arrested,Poland,Warsaw,repression,04/08/1986,,2,2,0,0,N,,0,0,20000000,1816000,Reuters,01/09/1986,
02-Sep-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
03-Sep-86,Wed,preclude,Church,government,police,govt refuses to set up Agric. Fund from Walesa's Nobel prize money,Poland,Poland,repression,,,,,0,0,N,0,0,0,20000000,1816000,Reuters,03/09/1986,
04-Sep-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
05-Sep-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
06-Sep-86,Sat,march,Solidarity,government,police,police break up anti-nuclear march; crowd sits down at end,Poland,Miedzyrzecz,anti-nuclear,,,3000,3,3,0,N,31,0,0,20000000,1816000,Fin Times,07/09/1986,
07-Sep-86,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
08-Sep-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
09-Sep-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
10-Sep-86,Wed,accede,Solidarity,government,prison,2 Solidarity leaders released under amnesty,Poland,Poland,accede,,,,,0,0,N,0,0,0,20000000,1816000,Uncens News,23/09/1986,
11-Sep-86,Thu,accede,Solidarity,government,Interior minister,govt announces amnesty for all political prisoners,Poland,Poland,accede,,,,,0,0,N,0,0,0,20000000,1816000,Reuters,11/09/1986,
11-Sep-86,Thu,harassment,civilians,government,police,"police question 3,000, looking for illegal organizations",Poland,Poland,repression,,,,3000,0,0,N,3001,0,0,30000000,1816000,Reuters,11/09/1986,
12-Sep-86,Fri,accede,Solidarity,government,,govt agrees to set up monitoring board for political arrests,Poland,Warsaw,accede,,,,,0,0,N,0,0,0,20000000,1816000,Fin Times,12/09/1986,
12-Sep-86,Fri,accede,Solidarity,government,,"Z. Bujak, T. Jedynak, and C. Bielecki released",Poland,Warsaw,accede,11/09/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,12/09/1986,
13-Sep-86,Sat,accede,Solidarity,government,,More political prisoners released,Poland,Poland,accede,11/09/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,13/09/1986,
14-Sep-86,Sun,rally,Church,government,,special mass for all released prisoners,Poland,Gdansk,freedom,11/09/1986,,5000,0,0,0,N,0,0,0,20000000,1816000,Reuters,14/09/1986,
15-Sep-86,Mon,accede,Solidarity,government,,the last of 225 political prisoners are released,Poland,Poland,accede,11/09/1986,,0,0,0,0,N,0,0,0,20000000,1816000,Reuters,15/09/1986,
15-Sep-86,Mon,exit,Solidarity,government,,22 Poles ask for asylum in Germany,Poland,Germany,freedom,,,22,0,0,0,N,0,0,0,20000000,1816000,Uncens News,23/09/1986,
16-Sep-86,Tue,petition,unions,government,,Walesa joins other union leaders to ask for legalization,Poland,Poland,recognition,,,301,0,0,0,N,0,0,0,20000000,1816000,XN,16/09/1986,
16-Sep-86,Tue,hunger strike,pacifist,government,prison,conscientious objector objects not to be released,Poland,Wejherowo,freedom,11/09/1986,,1,0,0,0,N,0,0,0,3001,1816000,Uncens News,23/09/1986,
17-Sep-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
18-Sep-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
19-Sep-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
20-Sep-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
21-Sep-86,Sun,rally,Church,government,,workers' pilgrimage mass turns into Solidarity rally,Poland,Jasna Gora,freedom,,,100000,0,0,0,N,301,0,0,20000000,1816000,Reuters,21/09/1986,
22-Sep-86,Mon,petition,KPN,government,,KPN asks amnesty to be extended to pacifists,Poland,Poland,freedom,11/09/1986,,31,0,0,0,N,0,0,0,3001,1816000,Reuters,22/09/1986,
23-Sep-86,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
24-Sep-86,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
25-Sep-86,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
26-Sep-86,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
27-Sep-86,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
28-Sep-86,Sun,petition,Solidarity,government,,Walesa asks for recognition of 1980 accords,Poland,Gdansk,recogntion,,,1,0,0,0,N,0,0,0,20000000,1816000,Reuters,28/09/1986,
29-Sep-86,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
